date,Bottom Temperature (oC) 
2016-01-01,NaN
2016-01-02,NaN
2016-01-03,NaN
2016-01-04,NaN
2016-01-05,NaN
2016-01-06,3.80
2016-01-07,3.75
2016-01-08,3.69
2016-01-09,3.63
2016-01-10,3.59
2016-01-11,3.57
2016-01-12,3.61
2016-01-13,3.73
2016-01-14,3.76
2016-01-15,3.80
2016-01-16,3.69
2016-01-17,3.58
2016-01-18,3.48
2016-01-19,3.46
2016-01-20,3.47
2016-01-21,3.43
2016-01-22,3.25
2016-01-23,3.08
2016-01-24,2.99
2016-01-25,2.97
2016-01-26,2.97
2016-01-27,2.98
2016-01-28,3.07
2016-01-29,3.15
2016-01-30,3.17
2016-01-31,3.23
2016-02-01,3.26
2016-02-02,3.32
2016-02-03,3.40
2016-02-04,3.36
2016-02-05,3.31
2016-02-06,3.30
2016-02-07,3.31
2016-02-08,3.23
2016-02-09,3.16
2016-02-10,3.04
2016-02-11,3.08
2016-02-12,3.06
2016-02-13,3.04
2016-02-14,3.01
2016-02-15,2.96
2016-02-16,2.89
2016-02-17,2.80
2016-02-18,2.84
2016-02-19,2.92
2016-02-20,2.98
2016-02-21,2.99
2016-02-22,3.03
2016-02-23,3.10
2016-02-24,3.05
2016-02-25,3.01
2016-02-26,3.07
2016-02-27,3.19
2016-02-28,3.28
2016-02-29,3.28
2016-03-01,3.24
2016-03-02,3.26
2016-03-03,3.21
2016-03-04,3.27
2016-03-05,3.18
2016-03-06,2.99
2016-03-07,2.76
2016-03-08,2.73
2016-03-09,2.78
2016-03-10,2.69
2016-03-11,2.69
2016-03-12,2.68
2016-03-13,2.66
2016-03-14,2.69
2016-03-15,2.65
2016-03-16,2.68
2016-03-17,2.73
2016-03-18,2.81
2016-03-19,2.89
2016-03-20,2.96
2016-03-21,2.92
2016-03-22,2.82
2016-03-23,2.87
2016-03-24,2.70
2016-03-25,2.56
2016-03-26,2.44
2016-03-27,2.46
2016-03-28,2.50
2016-03-29,2.56
2016-03-30,2.68
2016-03-31,2.75
2016-04-01,2.77
2016-04-02,2.81
2016-04-03,2.89
2016-04-04,2.94
2016-04-05,2.96
2016-04-06,2.72
2016-04-07,2.54
2016-04-08,2.36
2016-04-09,2.41
2016-04-10,2.63
2016-04-11,2.82
2016-04-12,2.90
2016-04-13,2.87
2016-04-14,2.90
2016-04-15,2.95
2016-04-16,3.01
2016-04-17,3.01
2016-04-18,3.04
2016-04-19,3.10
2016-04-20,3.16
2016-04-21,3.22
2016-04-22,3.19
2016-04-23,3.16
2016-04-24,3.23
2016-04-25,3.32
2016-04-26,3.32
2016-04-27,3.29
2016-04-28,3.24
2016-04-29,3.24
2016-04-30,3.19
2016-05-01,3.17
2016-05-02,3.18
2016-05-03,3.20
2016-05-04,3.27
2016-05-05,3.36
2016-05-06,3.45
2016-05-07,3.54
2016-05-08,3.62
2016-05-09,3.67
2016-05-10,3.73
2016-05-11,3.80
2016-05-12,3.82
2016-05-13,3.80
2016-05-14,3.74
2016-05-15,3.71
2016-05-16,3.73
2016-05-17,3.80
2016-05-18,3.88
2016-05-19,3.91
2016-05-20,3.89
2016-05-21,3.90
2016-05-22,3.93
2016-05-23,3.98
2016-05-24,3.99
2016-05-25,3.98
2016-05-26,4.00
2016-05-27,4.03
2016-05-28,4.05
2016-05-29,4.07
2016-05-30,4.08
2016-05-31,4.10
2016-06-01,4.16
2016-06-02,4.21
2016-06-03,4.19
2016-06-04,4.15
2016-06-05,4.16
2016-06-06,4.20
2016-06-07,4.23
2016-06-08,4.25
2016-06-09,4.32
2016-06-10,4.40
2016-06-11,4.45
2016-06-12,4.43
2016-06-13,4.38
2016-06-14,4.38
2016-06-15,4.41
2016-06-16,4.41
2016-06-17,4.31
2016-06-18,4.19
2016-06-19,4.13
2016-06-20,4.17
2016-06-21,4.20
2016-06-22,4.17
2016-06-23,4.19
2016-06-24,4.20
2016-06-25,4.17
2016-06-26,4.10
2016-06-27,4.02
2016-06-28,3.95
2016-06-29,3.93
2016-06-30,3.91
2016-07-01,3.89
2016-07-02,3.89
2016-07-03,3.89
2016-07-04,3.92
2016-07-05,3.96
2016-07-06,3.98
2016-07-07,3.99
2016-07-08,3.98
2016-07-09,3.97
2016-07-10,4.00
2016-07-11,4.04
2016-07-12,4.08
2016-07-13,4.16
2016-07-14,4.19
2016-07-15,4.16
2016-07-16,4.15
2016-07-17,4.19
2016-07-18,4.18
2016-07-19,4.14
2016-07-20,4.11
2016-07-21,4.09
2016-07-22,4.07
2016-07-23,4.04
2016-07-24,4.03
2016-07-25,4.06
2016-07-26,4.08
2016-07-27,4.08
2016-07-28,4.08
2016-07-29,4.09
2016-07-30,4.09
2016-07-31,4.11
2016-08-01,4.13
2016-08-02,4.14
2016-08-03,4.15
2016-08-04,4.16
2016-08-05,4.18
2016-08-06,4.21
2016-08-07,4.23
2016-08-08,4.23
2016-08-09,4.24
2016-08-10,4.27
2016-08-11,4.29
2016-08-12,4.30
2016-08-13,4.33
2016-08-14,4.40
2016-08-15,4.40
2016-08-16,4.41
2016-08-17,4.43
2016-08-18,4.44
2016-08-19,4.44
2016-08-20,4.44
2016-08-21,4.47
2016-08-22,4.49
2016-08-23,4.49
2016-08-24,4.50
2016-08-25,4.52
2016-08-26,4.48
2016-08-27,4.45
2016-08-28,4.51
2016-08-29,4.60
2016-08-30,4.62
2016-08-31,4.66
2016-09-01,4.64
2016-09-02,4.59
2016-09-03,4.58
2016-09-04,4.65
2016-09-05,4.71
2016-09-06,4.70
2016-09-07,4.65
2016-09-08,4.58
2016-09-09,4.54
2016-09-10,4.50
2016-09-11,4.52
2016-09-12,4.53
2016-09-13,4.53
2016-09-14,4.65
2016-09-15,4.61
2016-09-16,4.69
2016-09-17,4.94
2016-09-18,5.02
2016-09-19,5.12
2016-09-20,5.09
2016-09-21,4.96
2016-09-22,4.93
2016-09-23,4.91
2016-09-24,4.84
2016-09-25,4.76
2016-09-26,4.67
2016-09-27,4.74
2016-09-28,4.75
2016-09-29,4.87
2016-09-30,4.90
2016-10-01,4.92
2016-10-02,4.86
2016-10-03,4.78
2016-10-04,4.79
2016-10-05,4.82
2016-10-06,4.77
2016-10-07,4.80
2016-10-08,4.93
2016-10-09,5.00
2016-10-10,4.95
2016-10-11,4.92
2016-10-12,5.32
2016-10-13,5.29
2016-10-14,4.90
2016-10-15,4.83
2016-10-16,4.96
2016-10-17,4.89
2016-10-18,4.79
2016-10-19,4.88
2016-10-20,4.79
2016-10-21,4.71
2016-10-22,4.64
2016-10-23,4.49
2016-10-24,4.44
2016-10-25,4.47
2016-10-26,4.48
2016-10-27,4.49
2016-10-28,4.61
2016-10-29,4.81
2016-10-30,4.91
2016-10-31,4.87
2016-11-01,4.93
2016-11-02,4.98
2016-11-03,4.98
2016-11-04,5.03
2016-11-05,5.07
2016-11-06,5.06
2016-11-07,5.08
2016-11-08,4.97
2016-11-09,5.00
2016-11-10,5.02
2016-11-11,5.07
2016-11-12,5.00
2016-11-13,4.98
2016-11-14,5.04
2016-11-15,5.19
2016-11-16,5.29
2016-11-17,5.30
2016-11-18,5.22
2016-11-19,5.25
2016-11-20,5.31
2016-11-21,5.24
2016-11-22,5.18
2016-11-23,5.19
2016-11-24,5.21
2016-11-25,5.27
2016-11-26,5.37
2016-11-27,5.29
2016-11-28,5.31
2016-11-29,5.15
2016-11-30,5.22
2016-12-01,5.00
2016-12-02,4.77
2016-12-03,4.75
2016-12-04,4.82
2016-12-05,5.00
2016-12-06,5.03
2016-12-07,4.93
2016-12-08,4.87
2016-12-09,4.97
2016-12-10,4.95
2016-12-11,4.80
2016-12-12,4.66
2016-12-13,4.81
2016-12-14,4.83
2016-12-15,4.79
2016-12-16,4.82
2016-12-17,4.83
2016-12-18,4.92
2016-12-19,4.79
2016-12-20,4.50
2016-12-21,4.38
2016-12-22,4.39
2016-12-23,4.41
2016-12-24,4.38
2016-12-25,4.38
2016-12-26,4.32
2016-12-27,4.15
2016-12-28,4.07
2016-12-29,3.97
2016-12-30,3.94
2016-12-31,4.02
2017-01-01,4.13
2017-01-02,4.14
2017-01-03,4.16
2017-01-04,4.01
2017-01-05,3.92
2017-01-06,4.01
2017-01-07,4.06
2017-01-08,3.99
2017-01-09,3.93
2017-01-10,3.84
2017-01-11,3.73
2017-01-12,3.69
2017-01-13,3.74
2017-01-14,3.81
2017-01-15,3.72
2017-01-16,3.51
2017-01-17,3.40
2017-01-18,3.35
2017-01-19,3.15
2017-01-20,3.11
2017-01-21,3.12
2017-01-22,3.18
2017-01-23,3.30
2017-01-24,3.39
2017-01-25,3.40
2017-01-26,3.41
2017-01-27,3.60
2017-01-28,3.78
2017-01-29,3.77
2017-01-30,3.54
2017-01-31,3.33
2017-02-01,3.22
2017-02-02,3.16
2017-02-03,3.13
2017-02-04,3.14
2017-02-05,3.06
2017-02-06,2.90
2017-02-07,2.81
2017-02-08,2.59
2017-02-09,2.44
2017-02-10,2.57
2017-02-11,2.70
2017-02-12,2.70
2017-02-13,2.64
2017-02-14,2.60
2017-02-15,2.67
2017-02-16,2.80
2017-02-17,2.91
2017-02-18,3.09
2017-02-19,3.05
2017-02-20,2.98
2017-02-21,3.05
2017-02-22,3.09
2017-02-23,3.11
2017-02-24,3.10
2017-02-25,3.07
2017-02-26,3.04
2017-02-27,3.06
2017-02-28,3.08
2017-03-01,3.02
2017-03-02,2.91
2017-03-03,2.95
2017-03-04,2.97
2017-03-05,2.74
2017-03-06,2.43
2017-03-07,2.03
2017-03-08,2.00
2017-03-09,2.03
2017-03-10,2.16
2017-03-11,2.24
2017-03-12,2.20
2017-03-13,2.00
2017-03-14,1.86
2017-03-15,1.81
2017-03-16,1.90
2017-03-17,2.07
2017-03-18,2.20
2017-03-19,2.24
2017-03-20,2.22
2017-03-21,2.22
2017-03-22,2.32
2017-03-23,2.35
2017-03-24,2.42
2017-03-25,2.26
2017-03-26,2.27
2017-03-27,2.26
2017-03-28,2.16
2017-03-29,2.14
2017-03-30,2.15
2017-03-31,2.18
2017-04-01,2.08
2017-04-02,2.03
2017-04-03,2.08
2017-04-04,2.07
2017-04-05,2.02
2017-04-06,2.08
2017-04-07,2.12
2017-04-08,2.21
2017-04-09,2.39
2017-04-10,2.50
2017-04-11,2.55
2017-04-12,2.57
2017-04-13,2.60
2017-04-14,2.62
2017-04-15,2.58
2017-04-16,2.52
2017-04-17,2.48
2017-04-18,2.48
2017-04-19,2.45
2017-04-20,2.42
2017-04-21,2.44
2017-04-22,2.48
2017-04-23,2.51
2017-04-24,2.52
2017-04-25,2.52
2017-04-26,2.51
2017-04-27,2.49
2017-04-28,2.51
2017-04-29,2.51
2017-04-30,2.48
2017-05-01,2.47
2017-05-02,2.42
2017-05-03,2.42
2017-05-04,2.52
2017-05-05,2.60
2017-05-06,2.57
2017-05-07,2.49
2017-05-08,2.50
2017-05-09,2.62
2017-05-10,2.80
2017-05-11,2.92
2017-05-12,3.00
2017-05-13,2.99
2017-05-14,2.95
2017-05-15,2.93
2017-05-16,2.93
2017-05-17,2.99
2017-05-18,2.97
2017-05-19,2.84
2017-05-20,2.73
2017-05-21,2.69
2017-05-22,2.57
2017-05-23,2.52
2017-05-24,2.56
2017-05-25,2.69
2017-05-26,2.80
2017-05-27,2.83
2017-05-28,2.83
2017-05-29,2.81
2017-05-30,2.84
2017-05-31,2.87
2017-06-01,2.90
2017-06-02,2.92
2017-06-03,2.94
2017-06-04,2.93
2017-06-05,2.90
2017-06-06,2.87
2017-06-07,2.87
2017-06-08,2.90
2017-06-09,2.94
2017-06-10,2.99
2017-06-11,3.06
2017-06-12,3.13
2017-06-13,3.12
2017-06-14,3.13
2017-06-15,3.15
2017-06-16,3.21
2017-06-17,3.22
2017-06-18,3.21
2017-06-19,3.21
2017-06-20,3.25
2017-06-21,3.27
2017-06-22,3.25
2017-06-23,3.22
2017-06-24,3.21
2017-06-25,3.20
2017-06-26,3.23
2017-06-27,3.29
2017-06-28,3.30
2017-06-29,3.31
2017-06-30,3.34
2017-07-01,3.38
2017-07-02,3.38
2017-07-03,3.37
2017-07-04,3.38
2017-07-05,3.39
2017-07-06,3.38
2017-07-07,3.35
2017-07-08,3.38
2017-07-09,3.44
2017-07-10,3.50
2017-07-11,3.56
2017-07-12,3.62
2017-07-13,3.69
2017-07-14,3.77
2017-07-15,3.83
2017-07-16,3.88
2017-07-17,3.90
2017-07-18,3.88
2017-07-19,3.83
2017-07-20,3.75
2017-07-21,3.65
2017-07-22,3.58
2017-07-23,3.54
2017-07-24,3.55
2017-07-25,3.53
2017-07-26,3.54
2017-07-27,3.61
2017-07-28,3.68
2017-07-29,3.67
2017-07-30,3.65
2017-07-31,3.64
2017-08-01,3.67
2017-08-02,3.72
2017-08-03,3.73
2017-08-04,3.70
2017-08-05,3.66
2017-08-06,3.64
2017-08-07,3.61
2017-08-08,3.56
2017-08-09,3.58
2017-08-10,3.56
2017-08-11,3.54
2017-08-12,3.59
2017-08-13,3.63
2017-08-14,3.64
2017-08-15,3.63
2017-08-16,3.62
2017-08-17,3.60
2017-08-18,3.64
2017-08-19,3.73
2017-08-20,3.71
2017-08-21,3.67
2017-08-22,3.69
2017-08-23,3.70
2017-08-24,3.66
2017-08-25,3.62
2017-08-26,3.63
2017-08-27,3.63
2017-08-28,3.65
2017-08-29,3.69
2017-08-30,3.67
2017-08-31,3.64
2017-09-01,3.60
2017-09-02,3.57
2017-09-03,3.57
2017-09-04,3.60
2017-09-05,3.60
2017-09-06,3.70
2017-09-07,3.75
2017-09-08,3.75
2017-09-09,3.76
2017-09-10,3.84
2017-09-11,3.90
2017-09-12,3.98
2017-09-13,4.16
2017-09-14,4.15
2017-09-15,4.05
2017-09-16,3.93
2017-09-17,3.79
2017-09-18,3.79
2017-09-19,3.82
2017-09-20,3.84
2017-09-21,3.85
2017-09-22,3.86
2017-09-23,3.82
2017-09-24,3.76
2017-09-25,3.70
2017-09-26,3.63
2017-09-27,3.61
2017-09-28,3.61
2017-09-29,3.61
2017-09-30,3.63
2017-10-01,3.73
2017-10-02,3.77
2017-10-03,3.89
2017-10-04,4.12
2017-10-05,4.12
2017-10-06,4.08
2017-10-07,3.97
2017-10-08,3.98
2017-10-09,4.08
2017-10-10,4.07
2017-10-11,4.02
2017-10-12,4.08
2017-10-13,4.32
2017-10-14,4.42
2017-10-15,4.36
2017-10-16,4.41
2017-10-17,4.33
2017-10-18,4.32
2017-10-19,4.42
2017-10-20,4.47
2017-10-21,4.40
2017-10-22,4.39
2017-10-23,4.61
2017-10-24,4.55
2017-10-25,4.58
2017-10-26,4.66
2017-10-27,4.47
2017-10-28,4.25
2017-10-29,4.08
2017-10-30,4.09
2017-10-31,3.99
2017-11-01,3.92
2017-11-02,3.94
2017-11-03,3.94
2017-11-04,3.90
2017-11-05,3.99
2017-11-06,4.22
2017-11-07,4.19
2017-11-08,4.34
2017-11-09,4.60
2017-11-10,4.56
2017-11-11,4.47
2017-11-12,4.45
2017-11-13,4.54
2017-11-14,4.25
2017-11-15,4.22
2017-11-16,4.31
2017-11-17,4.39
2017-11-18,4.41
2017-11-19,4.28
2017-11-20,4.35
2017-11-21,4.29
2017-11-22,4.23
2017-11-23,4.27
2017-11-24,4.23
2017-11-25,4.44
2017-11-26,4.44
2017-11-27,4.45
2017-11-28,4.62
2017-11-29,4.79
2017-11-30,4.73
2017-12-01,4.63
2017-12-02,4.71
2017-12-03,4.64
2017-12-04,4.60
2017-12-05,4.72
2017-12-06,4.74
2017-12-07,4.59
2017-12-08,4.50
2017-12-09,4.43
2017-12-10,4.30
2017-12-11,4.19
2017-12-12,4.18
2017-12-13,4.23
2017-12-14,4.20
2017-12-15,4.09
2017-12-16,4.17
2017-12-17,4.17
2017-12-18,4.12
2017-12-19,4.24
2017-12-20,4.24
2017-12-21,4.24
2017-12-22,4.28
2017-12-23,4.27
2017-12-24,4.23
2017-12-25,4.22
2017-12-26,4.17
2017-12-27,4.12
2017-12-28,4.08
2017-12-29,3.91
2017-12-30,3.73
2017-12-31,3.69
2018-01-01,3.69
2018-01-02,3.68
2018-01-03,3.63
2018-01-04,3.62
2018-01-05,3.60
2018-01-06,3.72
2018-01-07,3.91
2018-01-08,3.87
2018-01-09,3.61
2018-01-10,3.48
2018-01-11,3.41
2018-01-12,3.27
2018-01-13,3.33
2018-01-14,3.42
2018-01-15,3.49
2018-01-16,3.46
2018-01-17,3.45
2018-01-18,3.44
2018-01-19,3.49
2018-01-20,3.52
2018-01-21,3.50
2018-01-22,3.50
2018-01-23,3.34
2018-01-24,3.18
2018-01-25,3.22
2018-01-26,3.36
2018-01-27,3.28
2018-01-28,3.03
2018-01-29,3.03
2018-01-30,3.04
2018-01-31,3.00
2018-02-01,3.09
2018-02-02,2.93
2018-02-03,2.93
2018-02-04,2.96
2018-02-05,2.85
2018-02-06,2.98
2018-02-07,3.09
2018-02-08,3.03
2018-02-09,3.05
2018-02-10,3.02
2018-02-11,2.99
2018-02-12,3.01
2018-02-13,3.05
2018-02-14,3.00
2018-02-15,2.86
2018-02-16,2.88
2018-02-17,2.92
2018-02-18,2.89
2018-02-19,2.71
2018-02-20,2.71
2018-02-21,2.75
2018-02-22,2.79
2018-02-23,2.80
2018-02-24,2.57
2018-02-25,2.54
2018-02-26,2.47
2018-02-27,2.45
2018-02-28,2.63
2018-03-01,2.65
2018-03-02,2.69
2018-03-03,2.72
2018-03-04,2.78
2018-03-05,2.83
2018-03-06,2.86
2018-03-07,2.81
2018-03-08,2.78
2018-03-09,2.84
2018-03-10,3.02
2018-03-11,3.28
2018-03-12,3.43
2018-03-13,3.48
2018-03-14,3.45
2018-03-15,3.54
2018-03-16,3.74
2018-03-17,3.97
2018-03-18,4.03
2018-03-19,3.97
2018-03-20,3.81
2018-03-21,3.67
2018-03-22,3.45
2018-03-23,3.27
2018-03-24,3.32
2018-03-25,3.24
2018-03-26,3.07
2018-03-27,2.94
2018-03-28,2.90
2018-03-29,2.90
2018-03-30,2.93
2018-03-31,2.85
2018-04-01,2.89
2018-04-02,2.85
2018-04-03,2.82
2018-04-04,2.71
2018-04-05,2.64
2018-04-06,2.67
2018-04-07,2.66
2018-04-08,2.55
2018-04-09,2.51
2018-04-10,2.51
2018-04-11,2.34
2018-04-12,2.18
2018-04-13,2.12
2018-04-14,2.17
2018-04-15,2.28
2018-04-16,2.11
2018-04-17,1.80
2018-04-18,1.75
2018-04-19,1.86
2018-04-20,2.05
2018-04-21,2.21
2018-04-22,2.32
2018-04-23,2.36
2018-04-24,2.37
2018-04-25,2.37
2018-04-26,2.42
2018-04-27,2.43
2018-04-28,2.48
2018-04-29,2.53
2018-04-30,2.56
2018-05-01,2.56
2018-05-02,2.55
2018-05-03,2.57
2018-05-04,2.61
2018-05-05,2.65
2018-05-06,2.70
2018-05-07,2.75
2018-05-08,2.76
2018-05-09,2.72
2018-05-10,2.71
2018-05-11,2.71
2018-05-12,2.75
2018-05-13,2.75
2018-05-14,2.72
2018-05-15,2.68
2018-05-16,2.67
2018-05-17,2.69
2018-05-18,2.71
2018-05-19,2.74
2018-05-20,2.79
2018-05-21,2.83
2018-05-22,2.89
2018-05-23,2.94
2018-05-24,2.94
2018-05-25,2.94
2018-05-26,2.96
2018-05-27,3.00
2018-05-28,3.07
2018-05-29,3.10
2018-05-30,3.16
2018-05-31,3.22
2018-06-01,3.27
2018-06-02,3.29
2018-06-03,3.35
2018-06-04,3.46
2018-06-05,3.55
2018-06-06,3.52
2018-06-07,3.53
2018-06-08,3.56
2018-06-09,3.57
2018-06-10,3.59
2018-06-11,3.60
2018-06-12,3.57
2018-06-13,3.52
2018-06-14,3.49
2018-06-15,3.52
2018-06-16,3.51
2018-06-17,3.50
2018-06-18,3.52
2018-06-19,3.52
2018-06-20,3.54
2018-06-21,3.60
2018-06-22,3.60
2018-06-23,3.57
2018-06-24,3.53
2018-06-25,3.52
2018-06-26,3.51
2018-06-27,3.52
2018-06-28,3.58
2018-06-29,3.59
2018-06-30,3.60
2018-07-01,3.58
2018-07-02,3.58
2018-07-03,3.55
2018-07-04,3.53
2018-07-05,3.52
2018-07-06,3.50
2018-07-07,3.47
2018-07-08,3.47
2018-07-09,3.44
2018-07-10,3.39
2018-07-11,3.38
2018-07-12,3.44
2018-07-13,3.52
2018-07-14,3.61
2018-07-15,3.64
2018-07-16,3.69
2018-07-17,3.73
2018-07-18,3.76
2018-07-19,3.75
2018-07-20,3.76
2018-07-21,3.74
2018-07-22,3.69
2018-07-23,3.64
2018-07-24,3.63
2018-07-25,3.64
2018-07-26,3.63
2018-07-27,3.64
2018-07-28,3.67
2018-07-29,3.70
2018-07-30,3.72
2018-07-31,3.74
2018-08-01,3.77
2018-08-02,3.78
2018-08-03,3.79
2018-08-04,3.79
2018-08-05,3.78
2018-08-06,3.75
2018-08-07,3.74
2018-08-08,3.74
2018-08-09,3.74
2018-08-10,3.76
2018-08-11,3.74
2018-08-12,3.77
2018-08-13,3.78
2018-08-14,3.78
2018-08-15,3.81
2018-08-16,3.83
2018-08-17,3.84
2018-08-18,3.85
2018-08-19,3.86
2018-08-20,3.85
2018-08-21,3.84
2018-08-22,3.83
2018-08-23,3.79
2018-08-24,3.75
2018-08-25,3.74
2018-08-26,3.73
2018-08-27,3.69
2018-08-28,3.67
2018-08-29,3.69
2018-08-30,3.72
2018-08-31,3.74
2018-09-01,3.78
2018-09-02,3.76
2018-09-03,3.73
2018-09-04,3.71
2018-09-05,3.69
2018-09-06,3.69
2018-09-07,3.69
2018-09-08,3.75
2018-09-09,3.78
2018-09-10,3.84
2018-09-11,3.86
