"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
2008-03-22,0.63,0.84,2.4,2.73,3.22,3.5,4.34,4.96,5.08
2008-03-23,0.59,0.79,2.35,2.64,3.15,3.38,4.24,4.97,5.12
2008-03-24,0.67,0.96,2.28,2.56,3.06,3.27,4.11,4.97,5.17
2008-03-25,0.79,1.1,2.2,2.49,2.93,3.11,3.9,4.98,5.22
2008-03-26,0.76,1.03,2.12,2.42,2.85,3.03,3.77,4.94,5.26
2008-03-27,0.74,0.96,2.06,2.39,2.83,3.03,3.74,4.89,5.33
2008-03-28,0.73,0.98,1.99,2.35,2.81,3.02,3.76,4.87,5.43
2008-03-29,0.75,1,1.95,2.34,2.81,3.04,3.78,4.89,5.48
2008-03-30,0.74,1.02,1.89,2.32,2.8,3.04,3.81,4.9,5.54
2008-03-31,0.71,1.01,1.88,2.33,2.82,3.06,3.85,4.91,5.58
2008-04-01,0.63,0.91,1.83,2.32,2.86,3.08,3.93,4.89,5.59
2008-04-02,0.54,0.84,1.8,2.3,2.87,3.09,4,4.91,5.65
2008-04-03,0.48,0.78,1.81,2.27,2.89,3.15,4.14,4.96,5.71
2008-04-04,0.54,0.87,1.79,2.27,2.84,3.12,4.17,5.08,5.79
2008-04-05,0.55,0.84,1.78,2.26,2.8,3.09,4.18,5.17,5.81
2008-04-06,0.43,0.73,1.78,2.27,2.85,3.15,4.28,5.15,5.77
2008-04-07,0.38,0.66,1.67,2.23,2.91,3.2,4.4,5.14,5.74
2008-04-08,0.38,0.62,1.59,2.17,2.9,3.24,4.46,5.16,5.72
2008-04-09,0.38,0.61,1.55,2.11,2.86,3.26,4.52,5.19,5.71
2008-04-10,0.4,0.63,1.51,2.08,2.81,3.25,4.51,5.23,5.73
2008-04-11,0.4,0.64,1.45,2.05,2.75,3.21,4.49,5.29,5.76
2008-04-12,0.41,0.66,1.37,2.02,2.71,3.18,4.47,5.37,5.78
2008-04-13,0.42,0.68,1.31,1.98,2.66,3.14,4.44,5.43,5.8
2008-04-14,0.41,0.66,1.27,1.96,2.64,3.13,4.44,5.47,5.8
2008-04-15,0.42,0.67,1.22,1.91,2.6,3.09,4.41,5.51,5.83
2008-04-16,0.44,0.7,1.17,1.88,2.56,3.06,4.36,5.57,5.85
2008-04-17,0.42,0.67,1.17,1.88,2.56,3.11,4.4,5.56,5.8
2008-04-18,0.43,0.67,1.1,1.85,2.56,3.14,4.42,5.61,5.78
2008-04-19,0.41,0.67,1.1,1.86,2.58,3.21,4.51,5.63,5.73
2008-04-20,0.41,0.69,1.09,1.87,2.65,3.29,4.66,5.61,5.67
2008-04-21,0.44,0.72,1.07,1.87,2.7,3.36,4.75,5.57,5.6
2008-04-22,0.46,0.73,1.06,1.88,2.73,3.42,4.81,5.56,5.55
2008-04-23,0.45,0.76,1.04,1.9,2.75,3.49,4.85,5.55,5.49
2008-04-24,0.46,0.77,1.02,1.9,2.77,3.51,4.85,5.5,5.44
2008-04-25,0.46,0.77,0.98,1.87,2.74,3.49,4.79,5.46,5.41
2008-04-26,0.44,0.8,1.02,1.91,2.8,3.53,4.81,5.43,5.37
2008-04-27,0.52,0.89,1.01,1.91,2.9,3.62,4.87,5.37,5.32
2008-04-28,0.53,0.86,0.97,1.86,2.81,3.61,4.75,5.35,5.29
2008-04-29,0.51,0.84,0.95,1.84,2.77,3.59,4.68,5.35,5.27
2008-04-30,0.48,0.81,0.94,1.83,2.74,3.58,4.63,5.35,5.24
2008-05-01,0.48,0.79,0.94,1.83,2.75,3.58,4.6,5.33,5.19
2008-05-02,0.48,0.79,0.96,1.85,2.78,3.6,4.59,5.32,5.13
2008-05-03,0.49,0.8,0.98,1.86,2.82,3.62,4.57,5.3,5.07
2008-05-04,0.48,0.79,0.96,1.87,2.78,3.62,4.55,5.28,5.03
2008-05-05,0.47,0.79,0.93,1.87,2.73,3.58,4.54,5.27,5
2008-05-06,0.48,0.8,0.9,1.85,2.69,3.54,4.54,5.25,4.97
2008-05-07,0.47,0.8,0.88,1.84,2.65,3.51,4.52,5.26,4.95
2008-05-08,0.47,0.79,0.87,1.82,2.63,3.49,4.47,5.28,4.94
2008-05-09,0.47,0.78,0.85,1.77,2.59,3.46,4.44,5.3,4.94
2008-05-10,0.51,0.87,0.89,1.76,2.58,3.39,4.37,5.37,4.92
2008-05-11,0.58,0.91,0.9,1.69,2.52,3.34,4.36,5.35,4.91
2008-05-12,0.72,1.09,0.78,1.63,2.51,3.21,4.45,5.47,4.89
2008-05-13,0.87,1.3,0.74,1.54,2.65,3.11,4.53,5.41,4.89
2008-05-14,0.93,1.28,0.67,1.44,2.5,3.18,4.49,5.39,4.9
2008-05-15,0.9,1.28,0.62,1.41,2.4,3.16,4.5,5.43,4.9
2008-05-16,0.81,1.24,0.6,1.42,2.34,3.12,4.55,5.44,4.9
2008-05-17,0.77,1.22,0.6,1.45,2.32,3.11,4.59,5.44,4.9
2008-05-18,0.78,1.22,0.6,1.47,2.29,3.11,4.65,5.44,4.9
2008-05-19,0.79,1.22,0.64,1.54,2.35,3.15,4.65,5.42,4.91
2008-05-20,0.84,1.23,0.65,1.58,2.34,3.18,4.72,5.42,4.91
2008-05-21,0.85,1.23,0.68,1.61,2.39,3.2,4.71,5.38,4.92
2008-05-22,0.86,1.22,0.71,1.65,2.38,3.19,4.66,5.36,4.92
2008-05-23,0.87,1.2,0.76,1.67,2.44,3.19,4.6,5.32,4.93
2008-05-24,0.88,1.2,0.75,1.69,2.4,3.19,4.58,5.28,4.93
2008-05-25,0.9,1.21,0.75,1.68,2.46,3.21,4.53,5.23,4.94
2008-05-26,0.92,1.22,0.75,1.67,2.46,3.22,4.53,5.19,4.95
2008-05-27,0.94,1.23,0.79,1.66,2.49,3.21,4.49,5.16,4.95
2008-05-28,0.96,1.27,0.83,1.68,2.49,3.17,4.53,5.14,4.95
2008-05-29,0.95,1.26,0.83,1.72,2.48,3.16,4.57,5.17,4.95
2008-05-30,0.93,1.24,0.81,1.72,2.45,3.14,4.58,5.19,4.96
2008-05-31,0.91,1.24,0.79,1.72,2.47,3.12,4.6,5.19,4.96
2008-06-01,0.9,1.22,0.78,1.73,2.46,3.12,4.61,5.2,4.97
2008-06-02,0.9,1.2,0.81,1.71,2.45,3.11,4.59,5.23,4.97
2008-06-03,0.9,1.19,0.87,1.73,2.43,3.11,4.6,5.28,4.97
2008-06-04,0.89,1.19,0.91,1.74,2.44,3.12,4.6,5.31,4.96
2008-06-05,0.9,1.19,0.92,1.75,2.43,3.11,4.61,5.34,4.95
2008-06-06,0.9,1.17,0.91,1.75,2.42,3.12,4.61,5.36,4.95
2008-06-07,0.92,1.15,0.89,1.74,2.41,3.13,4.6,5.36,4.95
2008-06-08,0.93,1.15,0.88,1.71,2.41,3.14,4.58,5.36,4.94
2008-06-09,0.96,1.16,0.9,1.71,2.41,3.17,4.58,5.36,4.94
2008-06-10,0.98,1.17,0.92,1.72,2.43,3.2,4.59,5.38,4.93
2008-06-11,1.02,1.2,0.93,1.74,2.46,3.24,4.6,5.38,4.93
2008-06-12,1.05,1.24,0.97,1.76,2.49,3.25,4.58,5.36,4.93
2008-06-13,1.08,1.27,1.01,1.79,2.52,3.26,4.56,5.33,4.93
2008-06-14,1.15,1.31,1.05,1.86,2.53,3.27,4.53,5.33,4.93
2008-06-15,1.19,1.39,1.1,1.9,2.6,3.29,4.5,5.28,4.94
2008-06-16,1.25,1.45,1.16,1.91,2.62,3.27,4.46,5.22,4.94
2008-06-17,1.3,1.5,1.23,1.93,2.63,3.25,4.41,5.17,4.94
2008-06-18,1.37,1.54,1.3,1.96,2.63,3.23,4.37,5.14,4.94
2008-06-19,1.45,1.59,1.36,2,2.64,3.22,4.35,5.13,4.94
2008-06-20,1.5,1.65,1.44,2.05,2.67,3.24,4.33,5.11,4.93
2008-06-21,1.53,1.73,1.54,2.12,2.72,3.28,4.32,5.1,4.93
2008-06-22,1.62,1.78,1.59,2.16,2.76,3.3,4.33,5.1,4.92
2008-06-23,1.71,1.82,1.63,2.21,2.8,3.32,4.34,5.11,4.91
2008-06-24,1.77,1.86,1.65,2.24,2.84,3.33,4.34,5.11,4.9
2008-06-25,1.83,1.9,1.67,2.27,2.87,3.34,4.34,5.1,4.9
2008-06-26,1.87,1.93,1.72,2.29,2.89,3.34,4.29,5.08,4.89
2008-06-27,1.93,1.98,1.75,2.31,2.92,3.33,4.22,5.07,4.88
2008-06-28,1.93,2.01,1.78,2.34,2.94,3.34,4.15,5.05,4.88
2008-06-29,1.94,2.05,1.81,2.36,2.95,3.36,4.08,5.04,4.87
2008-06-30,1.98,2.11,1.86,2.39,2.96,3.38,4.01,5.06,4.85
2008-07-01,2.02,2.15,1.96,2.42,2.98,3.4,3.97,5.03,4.84
2008-07-02,2.02,2.15,1.98,2.43,2.97,3.43,3.94,4.99,4.82
2008-07-03,2.01,2.16,1.95,2.45,2.97,3.46,3.92,5,4.81
2008-07-04,1.99,2.14,1.92,2.43,2.96,3.47,3.92,4.93,4.79
2008-07-05,1.98,2.13,1.9,2.43,2.97,3.47,3.9,4.91,4.76
2008-07-06,1.96,2.13,1.89,2.45,3.01,3.5,3.89,4.89,4.74
2008-07-07,1.95,2.13,1.88,2.45,3.02,3.53,3.88,4.87,4.72
2008-07-08,1.93,2.15,1.89,2.48,3.04,3.55,3.87,4.87,4.71
2008-07-09,1.91,2.15,1.91,2.5,3.04,3.55,3.87,4.87,4.7
2008-07-10,1.91,2.17,1.95,2.53,3.04,3.53,3.89,4.9,4.71
2008-07-11,1.91,2.16,1.99,2.56,3.04,3.51,3.9,4.93,4.72
2008-07-12,1.88,2.14,1.99,2.59,3.06,3.5,3.92,4.98,4.72
2008-07-13,1.86,2.12,1.97,2.62,3.08,3.49,3.95,5.02,4.73
2008-07-14,1.85,2.09,1.96,2.64,3.08,3.48,3.97,5.04,4.73
2008-07-15,1.84,2.08,2.01,2.66,3.06,3.47,3.99,5.06,4.74
2008-07-16,1.85,2.06,2.02,2.66,3.06,3.46,3.99,5.1,4.75
2008-07-17,1.84,2.06,1.99,2.66,3.07,3.46,3.95,5.12,4.75
2008-07-18,1.84,2.07,1.99,2.66,3.07,3.44,3.91,5.13,4.76
2008-07-19,1.84,2.08,2.01,2.66,3.06,3.42,3.87,5.12,4.76
2008-07-20,1.83,2.09,2.04,2.67,3.05,3.39,3.86,5.12,4.76
2008-07-21,1.82,2.11,2.06,2.67,3.04,3.35,3.84,5.11,4.76
2008-07-22,1.8,2.11,2.08,2.68,3.02,3.32,3.81,5.09,4.76
2008-07-23,1.77,2.08,2.09,2.67,2.99,3.3,3.78,5.1,4.77
2008-07-24,1.73,2.05,2.05,2.63,2.96,3.24,3.89,5.14,4.79
2008-07-25,1.67,1.99,1.99,2.57,2.92,3.18,3.95,5.19,4.82
2008-07-26,1.58,1.93,1.92,2.5,2.88,3.14,3.98,5.25,4.85
2008-07-27,1.49,1.88,1.85,2.43,2.83,3.09,4.02,5.32,4.89
2008-07-28,1.4,1.8,1.78,2.37,2.8,3.05,4.07,5.39,4.92
2008-07-29,1.31,1.73,1.72,2.33,2.78,3.01,4.12,5.47,4.95
2008-07-30,1.23,1.66,1.67,2.29,2.77,2.99,4.16,5.54,4.98
2008-07-31,1.21,1.62,1.67,2.29,2.79,2.99,4.19,5.58,4.99
2008-08-01,1.19,1.57,1.67,2.3,2.82,3.01,4.23,5.62,5.01
2008-08-02,1.24,1.58,1.67,2.3,2.86,3.04,4.34,5.64,5.02
2008-08-03,1.32,1.63,1.66,2.28,2.91,3.1,4.47,5.65,5.03
2008-08-04,1.38,1.69,1.64,2.26,2.97,3.2,4.64,5.67,5.03
2008-08-05,1.4,1.79,1.64,2.27,3.11,3.39,5.08,5.68,5.04
2008-08-06,1.35,1.76,1.64,2.3,3.18,3.54,5.37,5.7,5.05
2008-08-07,1.27,1.7,1.64,2.36,3.23,3.66,5.47,5.73,5.06
2008-08-08,1.13,1.58,1.63,2.39,3.27,3.73,5.45,5.76,5.08
2008-08-09,1,1.44,1.64,2.41,3.26,3.73,5.41,5.79,5.1
2008-08-10,0.92,1.36,1.65,2.44,3.29,3.72,5.39,5.81,5.13
2008-08-11,0.88,1.31,1.67,2.46,3.32,3.7,5.38,5.82,5.15
2008-08-12,0.86,1.3,1.71,2.49,3.32,3.68,5.37,5.82,5.16
2008-08-13,0.87,1.32,1.76,2.52,3.34,3.68,5.35,5.81,5.18
2008-08-14,0.92,1.38,1.8,2.55,3.39,3.7,5.33,5.78,5.18
2008-08-15,1.02,1.43,1.88,2.63,3.44,3.75,5.33,5.76,5.17
2008-08-16,1.09,1.56,1.95,2.71,3.53,3.8,5.28,5.74,5.16
2008-08-17,1.18,1.63,2.04,2.78,3.56,3.85,5.3,5.71,5.15
2008-08-18,1.24,1.68,2.05,2.79,3.59,3.88,5.29,5.7,5.14
2008-08-19,1.34,1.71,2.11,2.85,3.63,3.94,5.31,5.7,5.13
2008-08-20,1.36,1.76,2.13,2.87,3.66,3.97,5.29,5.68,5.12
2008-08-21,1.36,1.75,2.14,2.89,3.66,3.97,5.26,5.68,5.11
2008-08-22,1.37,1.74,2.15,2.91,3.65,3.96,5.23,5.67,5.11
2008-08-23,1.35,1.71,2.17,2.93,3.66,3.96,5.19,5.65,5.11
2008-08-24,1.32,1.71,2.11,2.89,3.64,3.95,5.15,5.63,5.12
2008-08-25,1.3,1.68,2.06,2.85,3.6,3.94,5.09,5.62,5.14
2008-08-26,1.28,1.65,2.01,2.82,3.58,3.94,5.04,5.61,5.16
2008-08-27,1.27,1.63,1.98,2.81,3.58,3.95,5.02,5.62,5.19
2008-08-28,1.3,1.65,1.98,2.86,3.63,3.98,5.05,5.63,5.19
2008-08-29,1.36,1.69,2.04,2.97,3.71,4.05,5.11,5.66,5.18
2008-08-30,1.41,1.77,2.13,3.02,3.77,4.16,5.2,5.66,5.19
2008-08-31,1.47,1.79,2.21,3.1,3.82,4.26,5.26,5.67,5.21
2008-09-01,1.54,1.83,2.25,3.18,3.85,4.3,5.29,5.67,5.21
2008-09-02,1.58,1.85,2.3,3.27,3.91,4.38,5.32,5.69,5.21
2008-09-03,1.62,1.89,2.33,3.34,3.95,4.41,5.35,5.69,5.22
2008-09-04,1.66,1.92,2.42,3.4,3.97,4.44,5.35,5.71,5.24
2008-09-05,1.65,1.93,2.53,3.46,4.03,4.49,5.33,5.7,5.28
2008-09-06,1.72,1.99,2.55,3.5,4.03,4.51,5.32,5.69,5.31
2008-09-07,1.73,2.02,2.6,3.52,4.02,4.52,5.31,5.66,5.36
2008-09-08,1.77,2.05,2.67,3.55,4.01,4.52,5.3,5.65,5.4
2008-09-09,1.79,2.08,2.76,3.57,4.02,4.55,5.28,5.63,5.44
2008-09-10,1.81,2.09,2.74,3.58,4.01,4.54,5.28,5.62,5.46
2008-09-11,1.86,2.18,2.7,3.53,3.97,4.52,5.29,5.58,5.49
2008-09-12,1.93,2.19,2.57,3.46,3.93,4.49,5.28,5.58,5.47
2008-09-13,1.92,2.21,2.46,3.36,3.9,4.45,5.26,5.55,5.48
2008-09-14,1.91,2.19,2.34,3.25,3.85,4.41,5.2,5.53,5.48
2008-09-15,1.87,2.16,2.23,3.15,3.81,4.37,5.16,5.54,5.49
2008-09-16,1.84,2.14,2.16,3.04,3.77,4.33,5.1,5.56,5.51
2008-09-17,1.84,2.14,2.06,2.99,3.74,4.31,5.05,5.62,5.53
2008-09-18,1.82,2.11,1.99,2.94,3.73,4.32,5.05,5.66,5.55
2008-09-19,1.82,2.12,1.94,2.9,3.7,4.31,5.03,5.73,5.59
2008-09-20,1.8,2.1,1.91,2.89,3.69,4.32,5.03,5.77,5.61
2008-09-21,1.78,2.07,1.89,2.85,3.69,4.32,5.05,5.82,5.65
2008-09-22,1.79,2.06,1.87,2.84,3.67,4.34,5.06,5.93,5.69
2008-09-23,1.78,2.04,1.85,2.84,3.68,4.35,5.11,5.99,5.71
2008-09-24,1.78,2.04,1.85,2.83,3.66,4.35,5.12,6.07,5.74
2008-09-25,1.77,2.03,1.86,2.84,3.67,4.36,5.13,6.12,5.74
2008-09-26,1.77,2.01,1.86,2.83,3.68,4.37,5.21,6.15,5.73
2008-09-27,1.76,2,1.87,2.81,3.66,4.36,5.24,6.21,5.75
2008-09-28,1.77,2,1.87,2.81,3.66,4.39,5.32,6.28,5.73
2008-09-29,1.77,1.99,1.87,2.81,3.66,4.4,5.47,6.31,5.7
2008-09-30,1.79,2,1.89,2.8,3.68,4.44,5.71,6.3,5.67
2008-10-01,1.78,2,1.92,2.8,3.73,4.49,5.96,6.27,5.64
2008-10-02,1.72,1.98,1.92,2.81,3.73,4.5,6.01,6.25,5.63
2008-10-03,1.71,1.97,1.92,2.83,3.7,4.48,5.92,6.21,5.6
2008-10-04,1.71,1.96,1.93,2.82,3.69,4.41,5.79,6.22,5.61
2008-10-05,1.71,1.94,1.97,2.81,3.7,4.27,5.5,6.29,5.65
2008-10-06,1.71,1.94,2.12,2.88,3.67,4.25,5.23,6.27,5.62
2008-10-07,1.69,1.92,2.21,2.89,3.66,4.23,5.16,6.25,5.6
2008-10-08,1.72,1.95,2.21,2.89,3.66,4.24,5.15,6.25,5.58
2008-10-09,1.74,1.97,2.16,2.86,3.64,4.22,5.16,6.24,5.57
2008-10-10,1.8,2.04,2.13,2.84,3.63,4.23,5.19,6.22,5.54
2008-10-11,1.82,2.03,2.08,2.8,3.61,4.21,5.27,6.21,5.55
2008-10-12,1.86,2.08,2.05,2.83,3.6,4.21,5.41,6.11,5.48
2008-10-13,1.89,2.11,2.04,2.83,3.63,4.22,5.78,6.01,5.44
2008-10-14,1.9,2.12,2.04,2.85,3.66,4.23,6.09,5.93,5.41
2008-10-15,1.92,2.14,2.08,2.85,3.71,4.28,6.49,5.88,5.38
2008-10-16,1.84,2.06,2.06,2.82,3.65,4.25,6.4,6.06,5.42
2008-10-17,1.85,2.09,2.01,2.85,3.64,4.29,6.38,6.08,5.38
2008-10-18,1.81,2.03,1.97,2.8,3.64,4.31,6.57,6.21,5.37
2008-10-19,1.77,2.02,1.94,2.79,3.58,4.27,6.32,6.27,5.35
2008-10-20,1.77,2.04,1.93,2.78,3.57,4.29,6.17,6.26,5.32
2008-10-21,1.76,2.02,1.89,2.73,3.54,4.26,5.99,6.25,5.32
2008-10-22,1.86,2.1,1.88,2.75,3.73,4.4,6.39,6.1,5.3
2008-10-23,2.05,2.27,1.82,2.77,3.96,4.49,6.82,5.87,5.24
2008-10-24,2.07,2.22,1.77,2.69,3.93,4.49,6.78,5.84,5.23
2008-10-25,1.97,2.12,1.74,2.63,3.69,4.27,6.58,5.81,5.25
2008-10-26,1.9,2.1,1.71,2.6,3.53,4.07,6.34,5.71,5.26
2008-10-27,1.87,2.09,1.69,2.57,3.41,3.92,6.02,5.63,5.26
2008-10-28,1.87,2.1,1.66,2.51,3.33,3.83,5.75,5.56,5.26
2008-10-29,1.91,2.12,1.63,2.46,3.27,3.78,5.6,5.51,5.26
2008-10-30,1.97,2.09,1.68,2.44,3.23,3.81,5.8,5.56,5.26
2008-10-31,1.88,1.97,1.76,2.45,3.25,3.79,5.72,5.7,5.27
2008-11-01,1.96,2.06,1.75,2.49,3.26,3.84,5.63,5.73,5.28
2008-11-02,1.89,1.98,1.84,2.5,3.29,3.74,5.34,5.78,5.31
2008-11-03,1.91,2.07,1.97,2.55,3.27,3.77,4.99,5.76,5.34
2008-11-04,1.92,2.1,1.97,2.52,3.22,3.71,4.76,5.73,5.37
2008-11-05,1.95,2.16,1.94,2.51,3.16,3.69,4.66,5.69,5.37
2008-11-06,2.07,2.22,1.83,2.46,3.18,3.65,4.73,5.64,5.39
2008-11-07,2.08,2.21,1.82,2.42,3.11,3.57,4.71,5.61,5.39
2008-11-08,2.17,2.29,1.79,2.39,3.1,3.54,4.84,5.56,5.38
2008-11-09,2.25,2.33,1.79,2.37,3.14,3.55,5.02,5.52,5.36
2008-11-10,2.27,2.32,1.8,2.37,3.22,3.61,5.2,5.48,5.34
2008-11-11,2.08,2.13,1.85,2.38,3.23,3.61,5.19,5.48,5.33
2008-11-12,2.03,2.15,1.87,2.41,3.23,3.64,5.15,5.49,5.32
2008-11-13,1.9,2.04,1.92,2.45,3.21,3.61,5.15,5.51,5.32
2008-11-14,1.91,2.13,1.98,2.5,3.22,3.62,5.19,5.51,5.3
2008-11-15,1.92,2.15,1.99,2.51,3.24,3.62,5.24,5.52,5.3
2008-11-16,2.03,2.23,1.98,2.5,3.28,3.66,5.34,5.52,5.3
2008-11-17,2.09,2.2,1.97,2.46,3.27,3.67,5.41,5.52,5.3
2008-11-18,2.05,2.11,2,2.45,3.17,3.56,5.39,5.55,5.31
2008-11-19,2.19,2.27,2.07,2.53,3.17,3.55,5.43,5.54,5.29
2008-11-20,2.38,2.46,2.09,2.56,3.34,3.72,5.62,5.5,5.28
2008-11-21,2.41,2.48,2.08,2.54,3.43,3.8,5.71,5.5,5.27
2008-11-22,2.3,2.39,2.13,2.57,3.32,3.69,5.68,5.52,5.25
2008-11-23,2.47,2.64,2.16,2.62,3.38,3.79,5.74,5.52,5.23
2008-11-24,2.65,2.77,2.25,2.6,3.37,3.81,5.77,5.54,5.23
2008-11-25,2.87,2.92,2.24,2.6,3.32,3.79,5.79,5.57,5.22
2008-11-26,2.99,2.96,2.2,2.59,3.29,3.78,5.82,5.56,5.2
2008-11-27,3.31,3.42,2.19,2.64,3.53,4.04,6,5.5,5.18
2008-11-28,3.44,3.46,2.3,2.68,3.91,4.61,6.17,5.46,5.17
2008-11-29,3.09,3.02,2.36,2.7,3.77,4.49,6.14,5.47,5.15
2008-11-30,2.91,2.92,2.37,2.72,3.66,4.38,6.11,5.46,5.13
2008-12-01,2.68,2.7,2.37,2.71,3.57,4.2,6.07,5.48,5.12
2008-12-02,2.82,2.9,2.33,2.76,3.66,4.34,6.14,5.45,5.11
2008-12-03,2.73,2.68,2.31,2.73,3.67,4.34,6.23,5.47,5.1
2008-12-04,2.73,2.84,2.28,2.78,3.68,4.36,6.22,5.47,5.09
2008-12-05,2.74,2.82,2.27,2.77,3.71,4.36,6.25,5.51,5.08
2008-12-06,2.73,2.86,2.26,2.79,3.75,4.4,6.28,5.54,5.08
2008-12-07,2.71,2.92,2.24,2.83,3.84,4.45,6.28,5.57,5.07
2008-12-08,2.83,3.1,2.24,2.88,4.04,4.62,6.24,5.58,5.06
2008-12-09,2.88,3.05,2.36,2.92,4.2,4.86,6.23,5.53,5.07
2008-12-10,2.51,2.78,2.39,3,4.1,4.7,6.2,5.55,5.07
2008-12-11,2.56,2.65,2.4,2.95,4.03,4.6,6.15,5.56,5.09
2008-12-12,2.63,2.81,2.4,3.09,4.16,4.72,6.04,5.54,5.09
2008-12-13,2.83,3.05,2.45,3.12,4.28,4.85,5.85,5.54,5.1
2008-12-14,2.76,2.89,2.54,3.13,4.24,4.91,5.78,5.51,5.11
2008-12-15,2.68,2.93,2.53,3.19,4.22,4.9,5.74,5.54,5.11
2008-12-16,2.67,2.87,2.51,3.15,4.17,4.87,5.7,5.53,5.12
2008-12-17,2.63,2.82,2.52,3.14,4.11,4.81,5.72,5.5,5.11
2008-12-18,2.64,2.89,2.54,3.23,4.15,4.8,5.67,5.52,5.11
2008-12-19,2.74,2.95,2.53,3.25,4.28,4.81,5.46,5.54,5.11
2008-12-20,2.73,2.92,2.56,3.25,4.24,4.79,5.47,5.54,5.11
2008-12-21,2.72,2.97,2.59,3.33,4.24,4.79,5.55,5.6,5.11
2008-12-22,2.79,3.02,2.57,3.31,4.31,4.74,5.49,5.64,5.12
2008-12-23,2.93,3.14,2.65,3.35,4.28,4.75,5.23,5.59,5.11
2008-12-24,2.75,2.9,2.73,3.39,4.32,4.72,5.31,5.46,5.1
2008-12-25,2.79,3.07,2.69,3.4,4.3,4.68,5.34,5.45,5.09
2008-12-26,2.84,3.02,2.67,3.35,4.21,4.64,5.22,5.31,5.07
2008-12-27,2.79,3.04,2.72,3.42,4.24,4.65,5.17,5.34,5.06
2008-12-28,2.89,3.05,2.68,3.39,4.25,4.66,5.09,5.47,5.08
2008-12-29,3.02,3.28,2.68,3.36,4.21,4.62,4.97,5.55,5.1
2008-12-30,3.02,3.16,2.78,3.35,4.2,4.57,4.74,5.53,5.09
2008-12-31,3.05,3.26,2.77,3.38,4.13,4.56,4.87,5.52,5.09
2009-01-01,3.1,3.25,2.75,3.4,4.15,4.53,4.74,5.52,5.1
2009-01-02,3.33,3.55,2.89,3.56,4.28,4.48,4.16,5.49,5.11
2009-01-03,3.32,3.41,3.2,3.65,4.09,4.27,3.59,5.45,5.11
2009-01-04,3.36,3.45,3.18,3.72,4.18,4.21,3.77,5.42,5.12
2009-01-05,3.34,3.46,3.09,3.74,4.13,4.21,3.85,5.48,5.11
2009-01-06,3.29,3.42,3.08,3.77,4.09,4.19,3.88,5.52,5.11
2009-01-07,3.24,3.4,3.08,3.78,4.1,4.18,4.03,5.56,5.1
2009-01-08,3.15,3.37,3.17,3.82,4.21,4.23,4.22,5.59,5.1
2009-01-09,3.18,3.42,3.09,3.77,4.2,4.26,4.5,5.6,5.09
2009-01-10,3.06,3.29,3.06,3.7,4.18,4.29,4.69,5.57,5.08
2009-01-11,3.07,3.25,3.02,3.64,4.17,4.27,4.85,5.56,5.09
2009-01-12,3.01,3.22,2.98,3.61,4.14,4.28,4.87,5.55,5.09
2009-01-13,3,3.21,2.92,3.57,4.15,4.27,4.94,5.56,5.1
2009-01-14,3.01,3.19,2.88,3.53,4.12,4.26,4.92,5.57,5.11
2009-01-15,2.99,3.11,2.87,3.48,4.13,4.28,4.96,5.57,5.1
2009-01-16,2.89,2.99,2.95,3.56,4.2,4.26,4.86,5.57,5.1
2009-01-17,2.91,3.04,2.98,3.61,4.21,4.25,4.78,5.6,5.1
2009-01-18,2.91,3.06,3,3.61,4.18,4.2,4.66,5.6,5.1
2009-01-19,2.88,3.1,3.1,3.69,4.21,4.22,4.66,5.65,5.1
2009-01-20,2.86,3.1,3.02,3.6,4.19,4.26,4.8,5.67,5.09
2009-01-21,2.83,3.07,3,3.57,4.17,4.25,4.89,5.69,5.09
2009-01-22,2.81,3.04,2.99,3.56,4.13,4.24,4.91,5.7,5.09
2009-01-23,2.79,3.01,2.98,3.52,4.09,4.21,4.91,5.72,5.1
2009-01-24,2.76,2.97,3.03,3.59,4.13,4.19,4.85,5.72,5.11
2009-01-25,2.74,2.98,3.03,3.61,4.17,4.24,4.85,5.73,5.11
2009-01-26,2.74,2.96,3.05,3.59,4.19,4.2,4.74,5.71,5.12
2009-01-27,2.72,2.95,3.15,3.64,4.22,4.23,4.67,5.69,5.12
2009-01-28,2.68,2.91,3.15,3.62,4.22,4.24,4.73,5.69,5.12
2009-01-29,2.6,2.81,3.16,3.63,4.23,4.28,4.85,5.7,5.11
2009-01-30,2.47,2.74,3.04,3.51,4.23,4.35,4.97,5.71,5.11
2009-01-31,2.43,2.82,3.02,3.54,4.21,4.34,5.03,5.71,5.11
2009-02-01,2.42,2.83,2.98,3.5,4.19,4.34,5.07,5.72,5.11
2009-02-02,2.36,2.74,2.96,3.49,4.18,4.36,5.12,5.74,5.12
2009-02-03,2.32,2.69,2.95,3.51,4.21,4.38,5.17,5.73,5.12
2009-02-04,2.32,2.72,2.92,3.5,4.21,4.38,5.19,5.71,5.11
2009-02-05,2.34,2.79,2.9,3.51,4.24,4.41,5.17,5.69,5.11
2009-02-06,2.34,2.73,2.92,3.59,4.24,4.4,5.19,5.65,5.11
2009-02-07,2.4,2.8,2.94,3.58,4.21,4.37,5.19,5.64,5.12
2009-02-08,2.35,2.66,3,3.62,4.22,4.4,5.21,5.58,5.13
2009-02-09,2.33,2.69,2.93,3.55,4.2,4.39,5.22,5.55,5.14
