"Date","6 m","8 m","10 m","16 m","22 m"
2000-03-26,1.078,1.263,1.694,2.726,3.024
2000-03-27,1.152,1.459,1.687,2.735,3.052
2000-03-28,1.458,1.791,1.889,2.815,3.087
2000-03-29,0.834,1.978,2.05,2.808,3
2000-03-30,0.741,2.181,2.222,2.902,3.078
2000-03-31,1.128,2.434,2.486,3.021,3.163
2000-04-01,1.563,2.609,2.693,3.136,3.221
2000-04-02,2.249,2.947,2.891,3.248,3.295
2000-04-03,2.665,3.269,3.17,3.397,3.342
2000-04-04,2.828,3.432,3.36,3.49,3.405
2000-04-05,2.746,3.538,3.508,3.569,3.453
2000-04-06,3.063,3.566,3.579,3.819,3.577
2000-04-07,3.619,3.806,3.822,4.118,3.832
2000-04-08,3.732,4.144,4.161,4.244,4.122
2000-04-09,3.116,4.293,4.283,4.349,4.328
2000-04-10,1.713,4.278,4.317,4.571,4.571
2000-04-11,2.153,4.267,4.33,4.743,4.729
2000-04-12,2.682,4.302,4.484,4.875,4.88
2000-04-13,2.773,4.149,4.431,4.913,4.991
2000-04-14,3.356,4.169,4.346,4.989,5.091
2000-04-15,3.67,4.371,4.462,5.017,5.17
2000-04-16,4.028,4.666,4.684,5.07,5.143
2000-04-17,4.07,4.669,4.962,5.13,5.144
2000-04-18,4.171,4.865,5.332,5.2,5.224
2000-04-19,4.135,4.883,5.373,5.25,5.281
2000-04-20,3.714,4.567,5.221,5.177,5.181
2000-04-21,3.695,4.498,5.282,5.165,5.069
2000-04-22,3.913,4.662,5.359,5.222,5.097
2000-04-23,3.809,4.677,5.25,5.231,5.155
2000-04-24,3.686,4.754,5.217,5.244,5.164
2000-04-25,3.938,4.84,5.352,5.292,5.166
2000-04-26,4.119,4.812,5.45,5.305,5.217
2000-04-27,3.909,4.67,5.363,5.267,5.257
2000-04-28,4.026,4.814,5.467,5.362,5.278
2000-04-29,4.333,5.014,5.611,5.485,5.368
2000-04-30,4.598,5.214,5.695,5.558,5.403
2000-05-01,4.736,5.378,5.826,5.611,5.42
2000-05-02,4.759,5.371,5.762,5.655,5.475
2000-05-03,4.676,5.285,5.761,5.677,5.5
2000-05-04,4.994,5.585,6.062,5.905,5.665
2000-05-05,5.122,5.759,5.951,6.03,5.844
2000-05-06,5.411,6.049,6.124,6.202,5.97
2000-05-07,5.671,6.276,6.338,6.303,6.049
2000-05-08,5.589,6.336,6.372,6.394,6.151
2000-05-09,6.063,6.685,6.642,6.523,6.186
2000-05-10,6.112,6.735,6.792,6.498,6.203
2000-05-11,6.002,6.672,6.78,6.425,6.124
2000-05-12,5.898,6.703,6.778,6.408,6.027
2000-05-13,6.199,6.909,6.972,6.444,6.012
2000-05-14,6.41,7.055,7.1,6.519,6.076
2000-05-15,6.495,7.134,7.165,6.564,6.065
2000-05-16,6.654,7.408,7.326,6.632,6.071
2000-05-17,6.98,7.776,7.451,6.714,6.167
2000-05-18,7.275,7.91,7.64,6.881,6.341
2000-05-19,7.26,7.985,7.688,7.166,6.629
2000-05-20,7.515,8.187,7.899,7.237,6.698
2000-05-21,7.768,8.415,8.121,7.273,6.763
2000-05-22,8.02,8.797,8.42,7.434,6.857
2000-05-23,8.199,8.786,8.473,7.518,6.898
2000-05-24,8.394,8.732,8.404,7.478,6.782
2000-05-25,8.496,8.923,8.48,7.525,6.784
2000-05-26,8.67,9.229,8.716,7.657,6.904
2000-05-27,9.033,9.549,9.118,7.96,7.169
2000-05-28,9.273,9.918,9.43,8.171,7.396
2000-05-29,9.451,10.092,9.56,8.152,7.442
2000-05-30,9.545,10.299,9.616,8.091,7.388
2000-05-31,9.761,10.526,9.887,8.31,7.492
2000-06-01,10.053,10.58,10.219,8.545,7.711
2000-06-02,10.382,10.923,10.588,8.834,7.974
2000-06-03,10.675,11.267,10.846,9.049,8.203
2000-06-04,11.015,11.565,11.18,9.256,8.39
2000-06-05,11.313,11.883,11.498,9.506,8.614
2000-06-06,11.592,12.012,11.502,9.56,8.689
2000-06-07,11.066,11.737,11.095,9.304,8.567
2000-06-08,11.118,11.686,11.071,9.233,8.376
2000-06-09,11.429,11.904,11.415,9.6,8.677
2000-06-10,11.707,12.059,11.609,10.021,9.052
2000-06-11,11.759,12.178,11.804,10.08,9.208
2000-06-12,11.788,12.4,11.907,10.172,9.323
2000-06-13,12.047,12.731,12.135,10.338,9.424
2000-06-14,12.356,12.991,12.377,10.524,9.527
2000-06-15,12.578,13.191,12.599,10.727,9.611
2000-06-16,12.916,13.328,12.841,10.998,9.759
2000-06-17,13.472,13.75,13.18,11.504,10.055
2000-06-18,13.906,14.16,13.522,12.232,10.5
2000-06-19,14.199,14.585,13.894,12.192,10.875
2000-06-20,14.446,14.886,14.266,12.263,11.18
2000-06-21,14.79,15.214,14.691,12.473,11.457
2000-06-22,14.902,15.255,14.836,12.734,11.648
2000-06-23,14.883,15.094,14.744,13.308,11.896
2000-06-24,14.989,15.298,14.915,13.433,12.161
2000-06-25,15.184,15.543,15.147,13.375,12.422
2000-06-26,15.351,15.62,15.292,13.688,12.713
2000-06-27,15.553,15.837,15.478,13.926,12.95
2000-06-28,15.807,16.079,15.718,14.097,13.199
2000-06-29,15.987,16.331,15.972,14.283,13.456
2000-06-30,16.13,16.449,16.069,14.443,13.73
2000-07-01,16.319,16.655,16.246,14.683,13.996
2000-07-02,16.522,16.827,16.512,14.943,14.232
2000-07-03,16.703,16.998,16.624,15.151,14.386
2000-07-04,16.843,17.123,16.751,15.31,14.405
2000-07-05,16.935,17.154,16.817,15.496,14.389
2000-07-06,16.857,17.085,16.732,15.801,14.615
2000-07-07,16.753,17.089,16.751,16.074,14.964
2000-07-08,16.901,17.292,16.933,16.096,15.177
2000-07-09,16.912,17.445,17.176,16.155,15.379
2000-07-10,16.69,17.089,17.156,16.394,15.649
2000-07-11,16.479,16.791,16.793,16.631,15.734
2000-07-12,16.627,17.01,16.829,16.798,15.83
2000-07-13,16.788,17.277,17.154,16.869,15.79
2000-07-14,17.043,17.547,17.554,16.926,15.438
2000-07-15,17.283,17.746,17.767,16.796,14.695
2000-07-16,17.492,17.898,17.94,16.277,13.537
2000-07-17,17.327,17.907,17.874,14.984,11.592
2000-07-18,17.334,18.001,17.776,13.751,9.757
2000-07-19,17.738,18.231,17.948,13.671,9.453
2000-07-20,18.007,18.324,18.099,14.752,10.143
2000-07-21,18.129,18.511,18.181,15.355,11.154
2000-07-22,18.305,18.753,18.456,15.764,12.044
2000-07-23,18.483,18.924,18.671,16.183,12.849
2000-07-24,18.611,19.048,18.786,16.49,13.352
2000-07-25,18.814,19.245,18.936,16.539,13.395
2000-07-26,18.962,19.353,19.078,16.207,12.836
2000-07-27,19.102,19.443,19.133,15.511,11.694
2000-07-28,18.973,19.33,18.958,14.392,10.431
2000-07-29,18.844,19.29,18.813,13.312,9.543
2000-07-30,19.08,19.536,18.759,12.943,9.308
2000-07-31,19.186,19.832,18.438,12.687,9.227
2000-08-01,19.422,20.147,18.366,12.687,9.35
2000-08-02,19.601,20.268,18.47,12.649,9.523
2000-08-03,19.635,20.039,18.778,12.778,9.753
2000-08-04,19.774,20.129,19.198,13.501,10.302
2000-08-05,19.834,20.177,19.475,14.577,11.177
2000-08-06,19.86,20.256,19.665,15.348,12.111
2000-08-07,19.902,20.295,19.746,16.14,13.054
2000-08-08,19.945,20.283,19.72,16.961,13.964
2000-08-09,20.109,20.473,19.908,17.476,14.741
2000-08-10,20.243,20.598,20.071,17.682,15.229
2000-08-11,20.216,20.583,20.115,17.943,15.522
2000-08-12,20.257,20.73,20.231,17.752,15.469
2000-08-13,20.155,20.651,20.156,17.275,14.756
2000-08-14,20.097,20.647,19.928,16.363,13.153
2000-08-15,20.092,20.659,19.73,15.047,11.549
2000-08-16,20.15,20.618,19.715,14.049,10.519
2000-08-17,20.186,20.558,19.969,13.809,10.281
2000-08-18,20.15,20.463,20.116,14.264,10.645
2000-08-19,20.041,20.369,19.922,15.077,11.424
2000-08-20,19.927,20.292,19.924,15.512,11.989
2000-08-21,19.915,20.304,20.066,16.037,12.732
2000-08-22,19.707,20.092,19.815,16.661,13.477
2000-08-23,19.63,20.012,19.633,17.183,13.936
2000-08-24,19.542,19.936,19.601,17.697,14.119
2000-08-25,19.421,19.813,19.542,18.033,14.242
2000-08-26,19.562,19.947,19.639,18.089,14.741
2000-08-27,19.715,20.077,19.752,18.343,15.39
2000-08-28,19.812,20.187,19.853,18.558,15.83
2000-08-29,19.695,20.086,19.79,18.54,15.942
2000-08-30,19.657,20.045,19.82,18.559,15.729
2000-08-31,19.589,19.972,19.726,18.732,15.429
2000-09-01,19.641,20.02,19.751,18.752,15.254
2000-09-02,19.488,19.92,19.658,19.078,15.685
2000-09-03,19.356,19.786,19.674,18.525,15.463
2000-09-04,19.399,19.834,19.763,18.174,14.753
2000-09-05,18.87,19.256,19.326,17.512,13.607
2000-09-06,18.071,18.482,18.558,17.197,13.021
2000-09-07,17.764,18.207,18.306,16.999,12.353
2000-09-08,17.61,18.067,18.145,17.21,11.918
2000-09-09,17.657,18.119,18.091,17.526,12.841
2000-09-10,17.815,18.217,18.142,17.404,13.639
2000-09-11,17.9,18.279,18.296,17.073,14.08
2000-09-12,17.92,18.302,18.324,17.073,14.416
2000-09-13,17.863,18.289,18.21,17.324,14.776
2000-09-14,17.862,18.286,18.18,17.463,15.049
2000-09-15,17.981,18.368,18.264,17.135,15.032
2000-09-16,17.763,18.322,18.254,16.859,14.612
2000-09-17,17.426,18.025,17.982,16.886,14.145
2000-09-18,17.284,17.588,17.588,17.303,14.877
2000-09-19,17.273,17.5,17.442,17.409,15.499
2000-09-20,17.281,17.549,17.451,17.402,15.858
2000-09-21,17.385,17.7,17.575,17.365,16.118
2000-09-22,17.39,17.656,17.527,17.413,16.316
2000-09-23,17.018,17.245,17.191,17.454,16.557
2000-09-24,16.698,17.001,16.991,17.147,16.746
2000-09-25,16.353,16.698,16.736,16.917,16.84
2000-09-26,15.967,16.29,16.442,16.676,16.727
2000-09-27,15.722,16.011,16.217,16.607,16.135
2000-09-28,15.763,16.064,16.298,16.507,15.378
2000-09-29,15.554,15.853,16.07,16.112,14.194
2000-09-30,15.183,15.477,15.746,15.509,13.013
2000-10-01,15.067,15.35,15.646,15.671,12.72
2000-10-02,15.185,15.462,15.712,15.592,12.715
2000-10-03,15.392,15.649,15.873,15.025,12.346
2000-10-04,15.442,15.691,15.931,14.582,11.695
2000-10-05,15.368,15.599,15.764,14.861,11.891
2000-10-06,15.194,15.447,15.684,14.669,11.879
2000-10-07,15.068,15.335,15.633,14.08,11.27
2000-10-08,14.92,15.193,15.649,13.509,10.631
2000-10-09,14.567,14.823,15.326,13.346,10.357
2000-10-10,14.297,14.529,14.927,12.51,9.813
2000-10-11,13.704,14.056,14.414,13.292,10.161
2000-10-12,13.09,13.517,13.929,13.71,11.743
2000-10-13,13.016,13.342,13.749,13.366,12.46
2000-10-14,13.076,13.393,13.71,13.342,12.819
2000-10-15,13.143,13.427,13.654,13.353,13.04
2000-10-16,12.82,13.029,13.356,13.203,13.126
2000-10-17,12.562,12.718,13.153,13.262,13.142
2000-10-18,12.585,12.782,13.207,13.327,13.079
2000-10-19,12.571,12.728,13.095,13.21,12.797
2000-10-20,12.228,12.389,12.807,13.068,12.536
2000-10-21,11.982,12.193,12.702,12.997,12.669
2000-10-22,11.929,12.232,12.613,12.732,12.747
2000-10-23,11.453,11.681,12.19,12.239,12.605
2000-10-24,11.183,11.387,11.949,12.082,12.482
2000-10-25,11.076,11.366,11.893,11.974,12.403
2000-10-26,11.153,11.431,11.915,11.915,12.285
2000-10-27,11.318,11.598,11.978,11.995,12.187
2000-10-28,11.516,11.789,12.07,12.041,12.025
2000-10-29,11.399,11.595,11.943,12.028,11.84
2000-10-30,11.319,11.512,11.905,11.997,11.631
2000-10-31,11.159,11.299,11.687,11.634,11.046
2000-11-01,11.12,11.351,11.477,10.909,10.142
2000-11-02,11.088,11.45,11.34,10.158,9.381
2000-11-03,10.96,11.351,11.129,9.646,9.011
2000-11-04,10.806,11.149,10.883,9.386,8.942
2000-11-05,10.763,11.049,10.653,9.252,8.929
2000-11-06,10.746,11.004,10.423,9.183,8.858
2000-11-07,10.667,10.914,10.179,9.133,8.816
2000-11-08,10.561,10.81,10.042,9.079,8.788
2000-11-09,10.349,10.558,9.955,9.008,8.799
2000-11-10,10.179,10.344,9.789,8.955,8.835
2000-11-11,10.131,10.247,9.573,8.94,8.866
2000-11-12,10.028,10.114,9.425,8.933,8.865
2000-11-13,9.881,9.924,9.378,8.931,8.872
