"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
1995-12-23,0.642,3.691,4.675,5.512,6.232,6.243,7.52
1995-12-24,1.054,3.421,5.107,5.307,6.04,6.448,7.82
1995-12-25,1.334,3.371,5.094,5.247,5.966,6.696,7.804
1995-12-26,1.591,3.394,5.02,5.399,6.035,6.876,7.878
1995-12-27,1.745,3.832,4.831,5.616,6.074,6.914,7.898
1995-12-28,1.967,3.884,4.784,5.473,6.146,6.867,7.713
1995-12-29,2.089,3.06,4.56,5.306,6.156,6.853,7.445
1995-12-30,1.843,1.836,3.67,4.453,5.991,6.923,7.406
1995-12-31,1.555,1.191,3.024,3.985,5.834,6.971,7.484
1996-01-01,1.254,0.875,2.624,3.762,5.907,7.058,7.665
1996-01-02,0.787,0.392,2.284,3.988,6.199,7.186,7.765
1996-01-03,0.334,0.018,2.176,4.743,6.319,7.211,7.783
1996-01-04,-0.085,0.206,2.654,5.789,6.401,7.196,7.743
1996-01-05,-0.52,-0.561,2.043,4.908,5.944,6.956,7.672
1996-01-06,-0.824,-1.115,1.169,3.176,3.569,6.056,7.57
1996-01-07,-0.891,-1.345,0.426,2.83,1.834,5.889,6.572
1996-01-08,-0.991,-1.346,0.098,2.986,2.413,5.62,5.117
1996-01-09,-1.244,-1.315,0.163,2.895,3.64,4.641,4.326
1996-01-10,-1.288,-1.219,0.577,3.032,3.826,4.217,3.974
1996-01-11,-1.385,-0.964,0.606,2.956,3.663,3.958,3.847
1996-01-12,-1.373,-1.033,0.957,2.75,3.53,3.782,3.763
1996-01-13,-1.392,-1.039,0.454,2.841,3.357,3.692,3.692
1996-01-14,-1.468,-1.213,0.065,2.592,2.862,3.401,3.611
1996-01-15,-1.447,-1.293,0.048,2.312,2.179,3.18,3.534
1996-01-16,-1.427,-1.414,-0.217,1.756,1.192,2.775,3.448
1996-01-17,-1.439,-1.434,-0.41,1.488,0.958,2.743,3.306
1996-01-18,-1.479,-1.221,-0.17,1.536,0.363,2.475,3.071
1996-01-19,-1.386,-0.965,-0.028,1.568,0.352,2.467,2.631
1996-01-20,-1.217,-0.635,0.255,1.852,0.325,2.469,2.366
1996-01-21,-1.181,-0.614,0.275,1.747,0.389,2.299,2.373
1996-01-22,-1.216,-0.483,0.28,1.572,0.705,2.342,2.385
1996-01-23,-1.229,-0.469,0.07,1.574,0.89,2.316,2.397
1996-01-24,-1.301,-0.735,-0.121,1.57,0.778,2.205,2.372
1996-01-25,-1.162,-0.601,0.008,1.895,0.561,2.002,2.305
1996-01-26,-1.136,-0.708,0.013,1.891,0.408,1.739,2.318
1996-01-27,-1.179,-0.641,0.01,1.66,0.553,1.774,2.326
1996-01-28,-1.236,-0.901,-0.544,1.728,0.492,1.667,2.315
1996-01-29,-1.211,-1.08,-0.884,1.629,0.279,1.489,2.281
1996-01-30,-1.258,-1.017,-0.827,1.321,0.349,1.515,2.319
1996-01-31,-1.32,-0.956,-0.844,1.227,0.432,1.447,2.311
1996-02-01,-1.329,-0.726,-0.554,1.025,0.483,1.405,2.223
1996-02-02,-1.383,-0.643,-0.78,0.623,0.374,1.316,2.091
1996-02-03,-1.438,-0.773,-0.864,0.434,0.318,1.305,1.972
1996-02-04,-1.482,-0.634,-0.855,0.192,0.425,1.353,1.768
1996-02-05,-1.425,-0.34,-0.746,0.074,0.588,1.355,1.454
1996-02-06,-1.46,-0.27,-0.689,0,0.569,1.246,1.209
1996-02-07,-1.57,-0.491,-0.896,-0.278,0.474,1.186,1.072
1996-02-08,-1.623,-0.996,-1.098,-0.535,0.35,1.147,1.018
1996-02-09,-1.612,-1.419,-1.293,-0.724,0.063,0.824,0.878
1996-02-10,-1.595,-1.408,-1.276,-0.7,-0.14,0.524,0.738
1996-02-11,-1.57,-1.326,-1.193,-0.713,-0.264,0.354,0.667
1996-02-12,-1.558,-1.312,-1.184,-0.642,-0.342,0.375,0.637
1996-02-13,-1.54,-1.285,-1.178,-0.649,-0.414,0.275,0.589
1996-02-14,-1.529,-1.267,-1.289,-0.795,-0.462,0.239,0.557
1996-02-15,-1.54,-1.328,-1.309,-0.899,-0.547,0.24,0.528
1996-02-16,-1.52,-1.341,-1.298,-0.839,-0.617,0.272,0.522
1996-02-17,-1.53,-1.361,-1.325,-0.736,-0.65,0.258,0.516
1996-02-18,-1.556,-1.39,-1.331,-0.765,-0.696,0.173,0.467
1996-02-19,-1.581,-1.439,-1.411,-0.786,-0.848,0.082,0.393
1996-02-20,-1.591,-1.464,-1.427,-0.795,-0.869,0.123,0.399
1996-02-21,-1.573,-1.54,-1.498,-0.82,-0.924,0.047,0.393
1996-02-22,-1.494,-1.496,-1.511,-0.688,-1.033,-0.083,0.32
1996-02-23,-1.456,-1.439,-1.501,-0.5,-1.115,-0.12,0.311
1996-02-24,-1.41,-1.375,-1.463,-0.36,-1.095,-0.091,0.34
1996-02-25,-1.336,-1.32,-1.431,-0.215,-1.061,-0.092,0.357
1996-02-26,-1.196,-1.225,-1.339,0.12,-1.003,-0.092,0.365
1996-02-27,-1.119,-1.146,-1.121,0.37,-0.793,0.024,0.376
1996-02-28,-1.112,-1.044,-0.993,0.412,-0.465,0.175,0.385
1996-02-29,-1.104,-0.994,-0.879,0.33,-0.414,0.126,0.399
1996-03-01,-1.09,-0.936,-0.857,0.086,-0.328,0.105,0.409
1996-03-02,-1.103,-0.922,-0.866,0.087,-0.349,0.039,0.427
1996-03-03,-1.242,-1.006,-1.041,0.089,-0.375,0.014,0.42
1996-03-04,-1.323,-1.093,-1.177,-0.146,-0.549,-0.08,0.317
1996-03-05,-1.398,-1.185,-1.303,-0.718,-1.154,-0.444,0.16
1996-03-06,-1.437,-1.252,-1.266,-0.885,-1.192,-0.47,0.138
1996-03-07,-1.435,-1.252,-1.209,-0.773,-1.041,-0.334,0.234
1996-03-08,-1.454,-1.216,-1.244,-0.582,-0.906,-0.219,0.258
1996-03-09,-1.497,-1.238,-1.23,-0.52,-0.84,-0.188,0.254
1996-03-10,-1.54,-1.333,-1.329,-0.693,-0.839,-0.269,0.275
1996-03-11,-1.541,-1.411,-1.386,-0.809,-0.858,-0.197,0.351
1996-03-12,-1.533,-1.472,-1.4,-0.863,-0.878,-0.173,0.377
1996-03-13,-1.524,-1.454,-1.366,-0.796,-0.832,-0.114,0.39
1996-03-14,-1.456,-1.366,-1.327,-0.595,-0.683,-0.036,0.395
1996-03-15,-1.39,-1.282,-1.269,-0.49,-0.59,-0.032,0.384
1996-03-16,-1.386,-1.222,-1.223,-0.488,-0.576,-0.051,0.357
1996-03-17,-1.357,-1.177,-1.118,-0.586,-0.607,-0.094,0.327
1996-03-18,-1.296,-1.151,-1.038,-0.679,-0.647,-0.087,0.322
1996-03-19,-1.248,-1.08,-1.072,-0.581,-0.65,-0.04,0.344
1996-03-20,-1.257,-1.064,-1.11,-0.445,-0.605,-0.02,0.354
1996-03-21,-1.272,-1.095,-1.116,-0.371,-0.545,-0.034,0.322
1996-03-22,-1.14,-1.03,-1.084,-0.294,-0.495,-0.065,0.273
1996-03-23,-1.028,-0.938,-1.034,-0.206,-0.481,-0.078,0.254
1996-03-24,-0.987,-0.886,-0.923,-0.003,-0.496,-0.094,0.253
1996-03-25,-0.95,-0.841,-0.779,0.155,-0.482,-0.09,0.306
1996-03-26,-0.92,-0.776,-0.692,0.126,-0.445,-0.031,0.344
1996-03-27,-0.898,-0.746,-0.656,0.271,-0.43,-0.066,0.317
1996-03-28,-0.879,-0.707,-0.734,0.28,-0.419,-0.071,0.341
1996-03-29,-0.855,-0.679,-0.885,-0.125,-0.261,0.084,0.584
1996-03-30,-0.802,-0.636,-0.683,0.18,-0.126,0.333,0.809
1996-03-31,-0.75,-0.568,-0.412,0.377,-0.018,0.465,0.866
1996-04-01,-0.628,-0.425,-0.144,0.541,0.099,0.562,0.897
1996-04-02,-0.507,-0.274,0.063,0.62,0.168,0.61,0.908
1996-04-03,-0.419,-0.143,0.087,0.654,0.235,0.641,0.906
1996-04-04,-0.494,-0.03,0.15,0.676,0.286,0.627,0.901
1996-04-05,-0.461,0.138,0.315,0.719,0.369,0.668,0.918
1996-04-06,-0.242,0.347,0.451,0.804,0.508,0.766,0.945
1996-04-07,0.149,0.602,0.62,0.895,0.648,0.846,0.965
1996-04-08,0.395,0.798,0.642,0.957,0.765,0.89,0.979
1996-04-09,0.572,0.843,0.604,0.973,0.861,0.925,0.99
1996-04-10,0.832,0.975,0.726,1.037,0.924,0.945,0.996
1996-04-11,1.018,1.05,0.894,1.117,0.931,0.944,0.991
1996-04-12,1.352,1.201,1.021,1.365,0.97,0.957,0.99
1996-04-13,1.667,1.366,1.234,1.528,1.084,0.977,0.999
1996-04-14,1.946,1.603,1.488,1.453,1.171,1.004,1.015
1996-04-15,2.022,1.65,1.566,1.308,1.17,1.008,1.023
1996-04-16,2.247,1.773,1.74,1.261,1.156,1.034,1.053
1996-04-17,2.441,2.053,1.943,1.322,1.212,1.063,1.062
1996-04-18,2.628,2.325,2.126,1.633,1.31,1.061,1.083
1996-04-19,2.92,2.547,2.25,2.063,1.454,1.061,1.09
1996-04-20,3.202,2.711,2.364,2.263,1.6,1.089,1.089
1996-04-21,3.439,2.854,2.522,2.353,1.699,1.117,1.084
1996-04-22,3.622,3.034,2.695,2.465,1.795,1.141,1.08
1996-04-23,3.859,3.232,2.882,2.415,1.881,1.161,1.086
1996-04-24,4.074,3.446,3.128,2.476,1.959,1.186,1.086
1996-04-25,4.369,3.928,3.525,2.926,2.381,1.263,1.105
1996-04-26,4.749,4.319,3.926,3.246,2.638,1.318,1.129
1996-04-27,5.158,4.673,4.461,3.563,3.006,1.464,1.167
1996-04-28,5.513,4.974,4.803,3.871,3.357,1.77,1.256
1996-04-29,5.821,5.116,4.82,3.865,3.418,1.911,1.311
1996-04-30,6.187,5.404,5.037,3.489,3.27,1.995,1.402
1996-05-01,6.389,5.79,5.52,3.279,3.2,2.089,1.499
1996-05-02,6.513,6.076,5.721,3.561,3.236,2.147,1.657
1996-05-03,6.747,6.195,5.794,4.059,3.358,2.142,1.719
1996-05-04,7.044,6.354,5.957,4.398,3.526,2.111,1.771
1996-05-05,7.203,6.441,5.983,4.661,3.682,2.123,1.825
1996-05-06,7.359,6.134,5.447,4.91,3.834,2.22,1.902
1996-05-07,7.393,5.794,4.938,4.962,3.841,2.323,2.028
1996-05-08,7.372,5.935,4.825,5.063,3.952,2.326,2.14
1996-05-09,7.304,6.319,5.474,5.012,4.102,2.295,2.248
1996-05-10,7.246,6.507,5.909,4.746,3.993,2.533,2.394
1996-05-11,6.996,6.64,6.308,4.812,4.085,2.36,2.521
1996-05-12,6.869,6.651,6.26,4.8,4.124,2.504,2.614
1996-05-13,6.648,6.742,6.511,4.899,4.186,2.526,2.956
1996-05-14,6.415,6.899,6.404,5.389,4.535,2.342,3.266
1996-05-15,6.569,6.909,6.303,5.584,4.677,2.819,3.365
1996-05-16,6.784,6.791,6.294,5.714,4.735,3.374,3.61
1996-05-17,6.907,6.906,6.295,5.852,4.881,3.324,3.848
1996-05-18,6.871,6.982,6.583,5.866,5.008,3.225,3.982
1996-05-19,6.862,6.902,6.731,5.921,5.08,3.563,4.051
1996-05-20,6.943,6.813,6.692,5.984,5.178,3.657,4.097
1996-05-21,7.052,6.82,6.65,6.071,5.332,3.518,4.156
1996-05-22,7.204,6.856,6.607,6.189,5.499,3.485,4.202
1996-05-23,7.431,6.941,6.692,6.27,5.627,3.615,4.249
1996-05-24,7.692,6.95,6.553,6.338,5.73,3.762,4.299
1996-05-25,7.766,6.71,6.101,6.423,5.824,3.867,4.351
1996-05-26,7.474,6.743,6.15,6.396,5.881,3.955,4.417
1996-05-27,7.539,7.06,6.568,6.178,5.8,4.137,4.496
1996-05-28,7.772,7.399,6.877,6.06,5.68,4.301,4.557
1996-05-29,7.953,7.629,7.218,6.071,5.671,4.325,4.586
1996-05-30,7.956,7.561,7.251,6.081,5.339,4.447,4.63
1996-05-31,8.147,7.154,6.587,6.301,5.294,4.463,4.677
1996-06-01,8.502,7.1,6.488,6.508,5.606,4.407,4.716
1996-06-02,8.997,7.722,7.001,6.711,5.909,4.424,4.756
1996-06-03,9.304,8.409,7.719,6.746,6.124,4.558,4.796
1996-06-04,9.571,8.831,8.266,6.71,6.228,4.679,4.836
1996-06-05,9.831,9.244,8.819,7.018,6.451,4.655,4.883
1996-06-06,10.328,9.843,9.388,7.434,6.841,4.839,4.959
1996-06-07,10.816,10.384,9.651,7.483,6.979,5.1,5.047
1996-06-08,11.254,10.795,9.996,7.435,6.946,5.324,5.146
1996-06-09,11.586,10.907,10.158,7.496,6.859,5.553,5.255
1996-06-10,11.899,10.995,10.377,7.641,6.817,5.668,5.379
1996-06-11,12.34,11.289,10.663,7.937,7.161,5.523,5.534
1996-06-12,12.82,11.688,10.938,8.252,7.536,5.578,5.633
1996-06-13,13.282,12.091,11.364,8.435,7.771,5.771,5.699
1996-06-14,13.756,12.542,11.821,8.682,8.005,5.877,5.758
1996-06-15,14.144,13.116,12.326,9.115,8.313,5.987,5.821
1996-06-16,14.521,13.284,12.328,9.162,8.47,6.189,5.884
1996-06-17,14.876,13.186,12.323,8.957,8.337,6.344,5.94
1996-06-18,15.198,13.054,12.474,9.152,8.414,6.424,6.012
1996-06-19,15.488,12.723,12.398,9.359,8.605,6.46,6.068
1996-06-20,15.752,12.587,12.14,9.572,8.817,6.471,6.096
1996-06-21,15.792,12.393,12.197,9.577,8.89,6.497,6.078
1996-06-22,15.662,11.906,11.759,9.581,8.744,6.524,6.027
1996-06-23,15.665,11.452,10.924,9.765,8.833,6.544,5.958
1996-06-24,15.693,11.475,11.091,9.723,8.869,6.55,5.835
1996-06-25,15.861,11.729,11.221,9.652,8.833,6.533,5.688
1996-06-26,15.992,12.304,11.874,9.649,8.958,6.501,5.551
1996-06-27,15.809,12.516,11.59,8.986,8.358,6.344,5.265
1996-06-28,15.857,12.561,11.251,7.926,7.702,6.124,4.912
1996-06-29,16.152,12.554,11.508,7.62,7.377,5.935,4.749
1996-06-30,16.441,12.523,11.747,7.961,7.393,6.005,4.795
1996-07-01,16.617,13.34,12.861,8.851,7.798,6.212,4.957
1996-07-02,16.592,14.699,14.032,10.363,8.578,6.415,5.126
1996-07-03,16.741,15.453,14.732,9.657,8.487,6.587,5.18
1996-07-04,16.883,15.717,14.937,9.411,8.151,6.616,5.259
1996-07-05,16.959,16.073,15.173,10.202,8.562,6.774,5.458
1996-07-06,17.007,16.587,15.356,11.541,9.418,6.948,5.666
1996-07-07,17.012,16.969,15.594,12.612,10.286,7.136,5.829
1996-07-08,17.239,16.997,15.707,11.677,9.972,7.284,5.961
1996-07-09,17.319,16.851,15.84,11.526,9.875,7.516,6.197
1996-07-10,17.27,16.988,16,12.649,10.566,7.649,6.551
1996-07-11,17.358,17.234,16.205,13.746,11.5,7.884,6.706
1996-07-12,17.513,17.377,16.368,14.359,12.047,8.026,6.789
1996-07-13,17.675,17.521,16.526,14.265,12.139,8.217,6.841
1996-07-14,17.787,17.591,16.701,14.131,12.386,8.482,7.056
1996-07-15,17.94,17.728,16.911,14.536,12.951,8.648,7.296
1996-07-16,18.044,17.851,17.11,14.464,13.203,8.866,7.53
1996-07-17,18.208,18.135,17.38,15.036,14.033,8.998,7.835
1996-07-18,18.458,18.339,17.615,15.407,14.345,9.071,7.836
1996-07-19,18.706,18.52,17.779,15.454,14.447,9.33,7.795
1996-07-20,18.765,18.602,17.949,15.467,14.61,9.621,8.016
1996-07-21,18.621,18.609,18.063,15.935,15.203,9.834,8.371
1996-07-22,18.653,18.6,18.121,16.046,15.392,9.816,8.312
1996-07-23,18.861,18.657,18.103,15.669,14.913,9.762,8.203
1996-07-24,19.096,18.796,18.421,15.563,14.63,9.825,8.207
1996-07-25,19.246,18.777,18.48,15.614,14.595,9.797,8.15
1996-07-26,19.316,18.732,18.452,15.6,14.555,9.673,8.004
1996-07-27,19.338,18.615,18.379,15.558,14.445,9.484,7.785
1996-07-28,19.416,18.289,17.78,15.443,14.04,9.17,7.379
1996-07-29,19.596,18.078,17.429,14.507,12.673,8.689,6.794
1996-07-30,19.841,17.886,17.041,13.292,11.01,8.21,6.422
1996-07-31,19.985,17.612,16.739,12.961,10.391,7.938,6.33
1996-08-01,20.045,17.402,16.522,13.136,10.461,7.823,6.302
1996-08-02,19.892,17.583,16.738,13.579,11.074,7.832,6.29
1996-08-03,19.782,17.981,17.186,13.064,10.924,7.707,6.262
1996-08-04,19.946,18.213,17.381,11.916,9.73,7.475,6.239
1996-08-05,20.108,17.965,16.945,11.666,9.275,7.352,6.249
1996-08-06,20.248,17.844,16.641,11.754,9.515,7.374,6.275
1996-08-07,20.458,18.012,16.81,11.63,9.569,7.403,6.311
1996-08-08,20.583,18.502,17.381,12.04,9.994,7.531,6.365
1996-08-09,20.51,19.446,18.308,12.85,10.73,7.723,6.443
1996-08-10,20.427,20.064,18.797,12.929,10.974,7.925,6.518
1996-08-11,20.481,20.22,18.802,12.469,10.248,8.002,6.61
1996-08-12,20.6,19.891,18.621,12.885,10.513,8.094,6.772
1996-08-13,20.673,19.572,18.841,13.561,11.285,8.127,6.922
1996-08-14,20.551,19.383,18.95,14.268,11.97,8.227,7.014
1996-08-15,20.496,19.119,18.35,14.521,12.311,8.31,7.03
1996-08-16,20.575,18.797,18.093,13.663,11.839,8.273,7.023
1996-08-17,20.673,18.204,17.69,13.558,11.628,8.249,7.022
1996-08-18,20.545,17.993,17.16,13.892,12.013,8.296,7.015
1996-08-19,20.442,18.108,17.205,13.14,11.617,8.229,6.996
1996-08-20,20.231,17.242,15.956,11.431,9.815,7.993,6.971
1996-08-21,20.135,16.391,14.488,11.708,9.466,7.997,6.979
1996-08-22,20.021,16.723,15.337,12.368,10.15,8.114,7.026
1996-08-23,20.066,17.411,16.372,12.036,10.114,8.162,7.051
1996-08-24,19.992,17.981,17.065,12.582,10.473,8.264,7.106
1996-08-25,19.976,18.422,17.484,12.456,10.527,8.333,7.158
1996-08-26,19.88,18.975,17.994,13.231,10.776,8.401,7.253
1996-08-27,19.786,19.357,18.281,13.262,11.278,8.567,7.336
1996-08-28,19.884,19.34,18.399,13.019,11.106,8.668,7.399
1996-08-29,19.893,18.832,18.303,13.682,11.546,8.698,7.443
1996-08-30,19.73,18.399,17.508,14.461,12.214,8.705,7.444
1996-08-31,19.361,18.365,16.996,13.727,12.083,8.65,7.403
1996-09-01,19.061,18.609,17.319,13.175,11.795,8.604,7.366
1996-09-02,19.002,18.435,17.706,12.198,10.746,8.486,7.341
1996-09-03,18.703,16.901,16.966,12.283,9.761,8.439,7.369
1996-09-04,18.263,14.578,14.523,13.291,10.888,8.448,7.396
1996-09-05,18.252,14.412,14.053,13.695,11.416,8.457,7.422
1996-09-06,18.468,15.179,14.776,13.748,11.753,8.479,7.469
1996-09-07,18.385,15.669,15.222,11.771,10.9,8.435,7.415
1996-09-08,18.315,15.317,14.321,10.322,9.664,8.294,7.336
1996-09-09,18.306,14.704,13.416,10.782,9.539,8.321,7.405
1996-09-10,18.477,14.875,14.204,11.51,9.98,8.41,7.53
1996-09-11,18.55,15.493,14.944,12.063,10.421,8.504,7.621
1996-09-12,18.401,15.989,15.449,11.452,10.209,8.489,7.59
1996-09-13,18.108,15.587,15.429,11.072,9.693,8.384,7.552
1996-09-14,17.715,14.458,14.582,11.998,9.81,8.394,7.575
1996-09-15,17.469,14.218,14.828,12.822,10.367,8.415,7.596
1996-09-16,17.467,14.694,14.817,13.164,10.875,8.44,7.582
1996-09-17,17.555,15.253,15.031,12.131,10.576,8.426,7.541
1996-09-18,17.505,15.433,15.086,11.238,10.114,8.359,7.498
1996-09-19,17.195,14.886,14.385,11.388,9.712,8.296,7.483
1996-09-20,16.727,13.832,12.813,11.557,9.932,8.283,7.467
1996-09-21,16.56,14.072,13.061,11.807,10.266,8.314,7.459
1996-09-22,16.166,14.966,14.003,12.09,10.732,8.392,7.478
1996-09-23,15.801,15.239,14.274,10.005,9.563,8.271,7.409
1996-09-24,14.958,12.778,11.215,9.996,8.455,8.076,7.308
1996-09-25,14.39,11.179,9.456,10.53,8.545,8.082,7.352
1996-09-26,14.293,11.135,10.377,10.968,8.882,8.129,7.405
1996-09-27,13.903,11.365,11.015,11.042,9.225,8.159,7.396
1996-09-28,13.806,11.86,11.521,10.556,9.263,8.168,7.358
1996-09-29,13.755,12.733,12.252,11.197,9.805,8.355,7.44
1996-09-30,13.778,13.225,12.972,12.044,11.053,8.608,7.549
1996-10-01,13.652,13.443,13.127,11.665,11.106,8.786,7.593
1996-10-02,13.574,13.572,13.076,10.858,10.504,9.014,7.737
1996-10-03,13.505,13.393,13.016,11.445,10.875,8.972,8.339
1996-10-04,13.081,13.102,12.808,12.041,11.601,9.227,8.616
1996-10-05,12.487,12.646,12.424,11.734,11.406,9.343,8.433
1996-10-06,12.231,12.512,12.377,11.351,10.93,9.261,8.427
1996-10-07,12.124,12.355,12.05,11.551,11.012,9.251,8.509
1996-10-08,12.215,12.467,12.11,11.741,11.22,9.276,8.559
1996-10-09,12.288,12.491,12.167,11.654,11.258,9.3,8.598
1996-10-10,12.231,12.467,12.166,11.767,11.262,9.335,8.673
1996-10-11,12.293,12.537,12.238,11.787,11.386,9.331,8.713
1996-10-12,12.119,12.562,12.261,11.671,11.291,9.336,8.765
1996-10-13,11.828,12.572,12.312,11.556,11.221,9.352,8.822
1996-10-14,11.704,12.43,12.167,11.308,11.055,9.377,8.884
1996-10-15,11.197,11.609,11.445,11.439,11.321,9.44,8.983
1996-10-16,10.131,10.403,10.544,10.922,11.04,9.448,9.071
1996-10-17,9.739,9.851,10.18,10.507,10.812,9.39,9.11
1996-10-18,9.458,9.504,10.086,9.892,10.042,9.341,9.141
1996-10-19,9.395,9.631,10.347,9.914,9.744,9.372,9.2
1996-10-20,9.424,9.978,10.369,10.117,9.788,9.495,9.244
1996-10-21,9.382,10.161,9.996,10.303,9.906,9.601,9.301
1996-10-22,9.479,10.226,9.836,10.459,10.051,9.766,9.414
1996-10-23,9.641,10.341,10.049,10.525,10.197,9.709,9.573
1996-10-24,9.778,10.409,10.198,10.51,10.27,9.646,9.645
1996-10-25,9.879,10.46,10.27,10.5,10.315,9.708,9.684
1996-10-26,9.924,10.486,10.33,10.5,10.362,9.775,9.717
1996-10-27,9.801,10.418,10.372,10.524,10.425,9.813,9.747
1996-10-28,9.707,10.381,10.307,10.465,10.456,9.882,9.772
1996-10-29,9.63,10.34,10.296,10.443,10.452,9.914,9.778
1996-10-30,9.387,10.297,10.3,10.407,10.363,9.921,9.794
1996-10-31,9.3,10.276,10.259,10.302,10.285,9.934,9.767
1996-11-01,9.063,10.187,10.234,10.238,10.253,9.917,9.747
1996-11-02,8.586,9.734,9.985,9.892,10.191,9.917,9.736
1996-11-03,8.485,9.521,9.778,10.054,10.224,9.869,9.739
1996-11-04,7.848,8.56,8.792,9.616,9.974,9.858,9.71
1996-11-05,7.45,7.746,8.275,8.713,9.515,9.81,9.611
1996-11-06,7.378,7.711,8.217,9.134,9.716,9.61,9.501
1996-11-07,7.482,7.897,8.251,9.539,9.741,9.593,9.476
1996-11-08,7.579,7.946,8.218,9.648,9.731,9.675,9.533
1996-11-09,7.925,8.109,8.307,9.557,9.558,9.71,9.649
1996-11-10,8.331,8.338,8.34,9.526,9.308,9.709,9.667
1996-11-11,8.562,8.507,8.447,9.588,9.233,9.712,9.662
1996-11-12,8.466,8.505,8.515,9.654,9.263,9.73,9.696
1996-11-13,8.054,8.166,8.329,9.63,9.337,9.754,9.738
1996-11-14,7.534,7.754,8.078,9.6,9.407,9.765,9.775
1996-11-15,6.969,7.251,7.872,9.652,9.519,9.769,9.795
1996-11-16,6.276,6.467,7.837,9.578,9.7,9.808,9.762
1996-11-17,5.946,5.65,7.997,8.559,9.72,9.697,9.653
1996-11-18,5.935,5.897,8.108,8.524,9.601,9.514,9.506
1996-11-19,6.06,7.075,8.573,8.754,9.394,9.401,9.498
1996-11-20,6.281,7.776,8.532,8.735,9.293,9.378,9.512
1996-11-21,6.504,8.176,8.533,8.696,9.244,9.398,9.508
1996-11-22,6.48,8.335,8.604,8.663,9.181,9.385,9.496
1996-11-23,6.291,8.343,8.684,8.691,9.134,9.335,9.422
1996-11-24,5.968,7.894,8.331,8.68,9.113,9.291,9.293
1996-11-25,5.484,6.989,7.711,8.527,9.084,9.238,9.171
1996-11-26,5.247,6.212,6.818,8.58,9.108,9.163,9.066
1996-11-27,5.018,5.829,6.627,8.376,9.122,9.089,9.024
1996-11-28,4.4,5.182,6.86,8.624,9.148,8.93,8.911
1996-11-29,3.963,5.567,7.818,8.565,9.074,8.88,8.878
1996-11-30,3.806,6.674,8.255,8.422,9.054,8.875,8.884
1996-12-01,3.666,6.819,7.587,8.31,9.034,8.885,8.897
1996-12-02,3.476,5.294,6.002,7.962,8.893,8.907,8.906
1996-12-03,3.709,4.616,5.156,7.298,8.209,8.77,8.764
1996-12-04,3.733,4.74,5.119,7.022,7.656,8.574,8.742
1996-12-05,3.447,4.633,5.217,6.7,7.262,8.479,8.833
1996-12-06,3,4.095,5.486,6.559,7.306,8.503,8.882
1996-12-07,2.791,4.106,5.285,7.314,7.62,8.524,8.91
1996-12-08,2.752,4.198,5.071,7.402,7.727,8.414,8.9
1996-12-09,2.801,4.291,4.809,6.996,7.461,8.246,8.701
1996-12-10,2.73,4.776,5.45,6.687,7.07,8.243,8.623
1996-12-11,2.584,5.125,6.005,6.512,6.785,8.317,8.696
1996-12-12,2.608,5.151,5.787,6.558,6.821,8.352,8.747
1996-12-13,2.551,5.087,5.215,6.804,7.156,8.44,8.822
1996-12-14,2.64,4.944,5.106,7.068,7.631,8.507,8.902
1996-12-15,2.718,4.987,5.28,6.786,7.68,8.442,8.908
1996-12-16,2.841,5.147,5.423,6.495,7.425,8.347,8.888
1996-12-17,2.87,5.171,5.414,6.271,7.136,8.366,8.86
1996-12-18,2.845,4.685,5.001,5.991,6.806,8.339,8.792
1996-12-19,2.982,4.342,4.656,5.69,6.361,8.137,8.667
1996-12-20,3.146,4.079,4.457,5.421,5.904,7.771,8.473
1996-12-21,2.699,3.32,4.061,4.86,4.692,6.227,7.684
1996-12-22,2.219,2.843,3.938,4.518,3.818,6.283,8.081
1996-12-23,2.099,2.779,3.789,4.359,3.544,6.496,8.127
1996-12-24,2.146,2.896,3.675,4.343,3.665,6.507,8.068
1996-12-25,2.23,2.946,3.644,4.377,3.651,5.998,7.494
1996-12-26,1.844,2.563,3.536,4.09,3.417,4.924,6.741
1996-12-27,1.438,2.213,3.309,3.735,3.155,4.917,6.912
1996-12-28,1.305,2.129,3.02,3.591,3.16,5.303,6.911
1996-12-29,1.298,2.102,2.847,3.618,3.265,5.382,6.876
1996-12-30,1.365,2.063,2.794,3.588,3.128,5.03,6.685
1996-12-31,0.664,1.191,2.329,3.034,2.372,3.832,6.435
1997-01-01,-0.121,-0.193,1.202,2.383,1.375,3.349,5.961
1997-01-02,-0.432,-0.76,0.338,2.06,0.877,3.449,4.984
1997-01-03,-0.516,-0.716,0.158,2.2,1.136,3.562,4.689
1997-01-04,-0.599,-0.646,0.218,3.024,1.587,3.864,4.622
1997-01-05,-0.644,-0.521,0.366,3.492,2.164,4.001,4.601
1997-01-06,-0.58,-0.319,0.366,3.686,2.542,4.09,4.573
1997-01-07,-0.563,-0.367,0.428,3.339,2.61,4.124,4.517
1997-01-08,-0.676,-0.683,0.445,2.101,1.473,3.848,4.475
1997-01-09,-0.612,-0.878,0.415,1.542,0.355,3.862,4.327
1997-01-10,-0.407,-0.807,0.213,2.025,0.788,3.78,4.141
1997-01-11,-0.435,-0.606,0.194,2.404,0.818,3.625,4.087
1997-01-12,-0.517,-0.408,0.385,2.038,0.453,3.481,4.051
