"Date","10 m","25 m","29 m","40 m"
2001-05-01,3.547,2.145,2.271,1.254
2001-05-02,3.703,2.191,2.293,1.264
2001-05-03,3.884,2.186,2.323,1.282
2001-05-04,3.974,2.109,2.337,1.264
2001-05-05,3.863,2.128,2.312,1.282
2001-05-06,4.259,2.22,2.477,1.37
2001-05-07,4.71,2.43,2.846,1.466
2001-05-08,4.79,2.559,2.808,1.447
2001-05-09,4.818,2.571,2.758,1.457
2001-05-10,4.936,2.564,2.751,1.483
2001-05-11,4.985,2.582,2.868,1.559
2001-05-12,5.022,2.83,3.25,1.721
2001-05-13,5.204,3.104,3.498,1.848
2001-05-14,5.381,3.183,3.61,2.011
2001-05-15,5.474,3.337,3.853,2.266
2001-05-16,5.759,3.82,4.48,2.802
2001-05-17,5.896,4.762,5.455,3.826
2001-05-18,5.948,5.118,5.615,4.121
2001-05-19,6.033,5.148,5.549,3.887
2001-05-20,6.145,5.014,5.427,3.694
2001-05-21,6.305,4.929,5.361,3.616
2001-05-22,6.351,4.776,5.159,3.437
2001-05-23,6.516,4.686,5.015,3.369
2001-05-24,6.787,4.646,5.07,3.368
2001-05-25,7.107,4.652,5.12,3.411
2001-05-26,7.257,4.606,5.155,3.376
2001-05-27,7.126,4.532,5.102,3.252
2001-05-28,7.197,4.464,5.038,2.999
2001-05-29,6.583,4.248,4.724,2.531
2001-05-30,5.745,3.865,4.288,2.108
2001-05-31,5.273,3.541,3.968,1.876
2001-06-01,4.631,3.148,3.671,1.574
2001-06-02,4.752,3.068,3.507,1.536
2001-06-03,5.507,3.218,3.671,1.576
2001-06-04,6.298,3.479,3.686,1.533
2001-06-05,6.355,3.519,3.64,1.526
2001-06-06,6.141,3.499,3.635,1.609
2001-06-07,5.918,3.516,3.593,1.691
2001-06-08,6.092,3.582,3.676,1.741
2001-06-09,6.459,3.668,3.859,1.744
2001-06-10,6.669,3.664,3.971,1.654
2001-06-11,6.396,3.498,3.87,1.464
2001-06-12,6.546,3.385,3.841,1.313
2001-06-13,6.348,3.196,3.714,1.109
2001-06-14,5.507,2.864,3.387,0.974
2001-06-15,5.239,2.691,3.139,0.879
2001-06-16,5.064,2.624,3.008,0.871
2001-06-17,5.477,2.777,3.182,0.977
2001-06-18,5.748,2.926,3.349,1.042
2001-06-19,5.884,3.068,3.279,1.118
2001-06-20,6.244,3.136,3.505,1.199
2001-06-21,4.93,2.854,3.443,1.128
2001-06-22,4.961,2.853,3.165,1.142
2001-06-23,5.477,3.025,3.311,1.234
2001-06-24,5.976,3.125,3.492,1.27
2001-06-25,5.275,3.068,3.394,1.235
2001-06-26,4.864,3.032,3.14,1.242
2001-06-27,5.318,3.123,3.071,1.312
2001-06-28,5.353,3.076,3.077,1.331
2001-06-29,5.461,3.093,2.994,1.346
2001-06-30,6.23,3.179,3.188,1.38
2001-07-01,5.307,2.995,3.353,1.321
2001-07-02,4.58,2.801,3.351,1.25
2001-07-03,3.795,2.663,3.278,1.249
2001-07-04,4.008,2.726,3.213,1.271
2001-07-05,4.33,2.835,3.242,1.316
2001-07-06,4.33,2.855,3.199,1.363
2001-07-07,4.508,2.953,3.153,1.425
2001-07-08,4.396,2.928,3.122,1.481
2001-07-09,4.571,2.969,3.071,1.537
2001-07-10,5.041,3.082,3.167,1.615
2001-07-11,5.459,3.199,3.269,1.691
2001-07-12,5.823,3.317,3.392,1.755
2001-07-13,5.778,3.396,3.486,1.793
2001-07-14,5.338,3.423,3.447,1.81
2001-07-15,5.534,3.517,3.396,1.864
2001-07-16,5.969,3.591,3.505,1.936
2001-07-17,6.366,3.642,3.682,1.992
2001-07-18,6.712,3.715,3.822,2.031
2001-07-19,7.193,3.779,3.981,2.086
2001-07-20,7.993,3.939,4.331,2.178
2001-07-21,8.869,4.222,4.808,2.327
2001-07-22,9.382,4.414,5.261,2.556
2001-07-23,8.824,4.27,5.323,2.624
2001-07-24,7.481,4.12,5.072,2.477
2001-07-25,5.616,3.487,4.702,2.238
2001-07-26,4.983,3.218,4.136,2.129
2001-07-27,5.218,3.337,3.675,2.103
2001-07-28,5.755,3.512,3.689,2.138
2001-07-29,6.254,3.673,3.867,2.14
2001-07-30,6.664,3.784,3.941,2.111
2001-07-31,7.013,3.785,3.994,2.095
2001-08-01,7.829,3.864,4.327,2.171
2001-08-02,9.509,4.781,5.346,2.529
2001-08-03,10.066,5.045,5.786,2.864
2001-08-04,9.433,4.886,5.777,3.117
2001-08-05,9.326,5.268,6.282,3.644
2001-08-06,9.426,5.785,6.804,4.004
2001-08-07,9.639,6.167,7.084,4.081
2001-08-08,8.912,5.975,6.67,3.787
2001-08-09,9.022,6.049,6.629,3.898
2001-08-10,9.032,6.035,6.643,3.73
2001-08-11,6.569,4.814,5.838,3.012
2001-08-12,6.043,4.225,5.151,2.775
2001-08-13,6.41,4.237,4.921,2.808
2001-08-14,6.58,4.239,4.773,2.795
2001-08-15,6.765,4.268,4.627,2.853
2001-08-16,7.07,4.335,4.765,2.946
2001-08-17,7.52,4.565,5.135,3.056
2001-08-18,8.221,4.912,5.525,3.17
2001-08-19,8.532,5.06,5.613,3.19
2001-08-20,8.825,5.21,5.79,3.366
2001-08-21,9.159,5.529,6.218,3.588
2001-08-22,9.626,5.912,6.529,3.729
2001-08-23,10.154,6.214,6.759,3.861
2001-08-24,10.632,6.504,6.989,4.003
2001-08-25,11.526,6.969,7.525,4.328
2001-08-26,12.635,7.819,8.174,4.545
2001-08-27,13.244,7.945,8.173,4.573
2001-08-28,13.342,7.897,8.277,4.69
2001-08-29,12.995,7.883,8.294,4.649
2001-08-30,12.769,7.875,8.22,4.549
2001-08-31,13.097,7.998,8.246,4.335
2001-09-01,12.904,7.432,7.484,3.71
2001-09-02,12.326,6.802,6.859,3.438
2001-09-03,12.803,7.071,7.221,3.611
2001-09-04,13.155,7.299,7.108,3.398
2001-09-05,13.289,6.991,6.84,3.225
2001-09-06,13.559,7.25,7.346,3.463
2001-09-07,13.791,8.032,8.031,3.677
2001-09-08,13.945,7.85,7.582,3.413
2001-09-09,12.332,6.887,6.57,3.053
2001-09-10,10.967,6.424,6.276,3.013
2001-09-11,10.815,6.386,6.322,3.07
2001-09-12,11.201,6.491,6.394,3.164
2001-09-13,12.31,7.054,7.171,3.537
2001-09-14,13.464,7.952,8.248,3.971
2001-09-15,14.171,9.129,9.78,4.884
2001-09-16,14.658,10.39,11.181,5.994
2001-09-17,14.847,11.089,11.835,7.018
2001-09-18,15.124,11.855,12.7,8.165
2001-09-19,15.682,13.275,14.121,9.665
2001-09-20,16.081,15.051,15.798,11.1
2001-09-21,16.334,15.785,16.183,11.82
2001-09-22,16.623,15.992,16.188,12.215
2001-09-23,16.785,15.877,15.883,12.015
2001-09-24,16.812,15.623,15.639,11.595
2001-09-25,16.983,15.583,15.597,11.065
2001-09-26,17.202,15.572,15.581,10.473
2001-09-27,17.182,15.256,15.25,9.651
2001-09-28,16.818,14.638,14.703,8.869
2001-09-29,16.806,14.886,15.053,8.793
2001-09-30,16.714,15.572,16.087,9.743
2001-10-01,16.599,16.274,16.777,10.525
2001-10-02,16.479,16.543,16.825,11.091
2001-10-03,16.512,16.295,16.251,10.545
2001-10-04,16.579,15.535,15.088,9.558
2001-10-05,16.337,13.413,12.462,7.461
2001-10-06,15.888,11.563,11.07,6.183
2001-10-07,14.612,10.309,9.276,4.664
2001-10-08,13.889,8.839,8.014,4.004
2001-10-09,13.51,8.253,8.047,4.013
2001-10-10,13.227,8.443,8.118,3.839
2001-10-11,12.556,7.761,6.507,3.099
2001-10-12,12.093,6.502,5.353,2.523
2001-10-13,11.694,5.638,4.751,2.2
2001-10-14,12.295,5.899,5.635,2.353
2001-10-15,12.936,6.753,7.586,2.862
2001-10-16,12.926,7.412,7.879,3.253
2001-10-17,13.183,8.001,8.603,4.109
2001-10-18,11.832,8.064,8.083,3.998
2001-10-19,8.386,6.181,6.828,3.402
2001-10-20,8.205,5.785,6.369,3.331
2001-10-21,8.316,5.637,6.159,3.305
2001-10-22,8.251,5.425,5.963,3.2
2001-10-23,7.37,5.058,5.454,3.057
2001-10-24,7.977,5.358,5.71,3.223
2001-10-25,7.976,5.514,5.402,3.122
2001-10-26,8.359,5.486,5.208,3.102
2001-10-27,8.352,5.473,5.115,3.116
2001-10-28,8.112,5.436,5.097,3.192
2001-10-29,8.332,5.559,5.438,3.475
2001-10-30,8.633,5.904,6.326,3.893
2001-10-31,8.91,6.865,7.627,4.659
2001-11-01,9.205,7.702,7.989,4.956
2001-11-02,9.293,7.682,7.524,4.775
2001-11-03,8.775,7.043,6.851,4.322
2001-11-04,7.982,6.568,6.185,4.15
2001-11-05,8.28,6.441,6.385,4.507
2001-11-06,8.807,6.768,7.045,5.137
2001-11-07,9.342,7.569,7.945,5.918
2001-11-08,9.118,8.091,8.494,6.436
2001-11-09,8.946,8.288,8.56,6.453
2001-11-10,8.63,8.168,7.936,5.32
2001-11-11,8.052,7.468,6.964,4.476
2001-11-12,7.827,7.316,6.531,4.368
2001-11-13,7.491,7.288,6.864,4.64
2001-11-14,7.245,7.305,7.062,4.846
2001-11-15,7.336,7.342,7.056,4.821
2001-11-16,7.494,7.381,6.843,4.903
2001-11-17,7.444,7.256,6.76,5.007
2001-11-18,7.392,7.388,7.133,5.827
2001-11-19,7.472,7.498,7.319,6.352
2001-11-20,7.727,7.637,7.516,6.695
2001-11-21,7.733,7.769,7.655,6.897
2001-11-22,7.582,7.79,7.73,7.374
2001-11-23,7.548,7.831,7.817,7.805
2001-11-24,7.56,7.912,7.889,8.09
2001-11-25,7.624,8.014,7.99,8.277
2001-11-26,7.758,8.124,8.129,8.456
2001-11-27,7.956,8.239,8.273,8.623
2001-11-28,8.099,8.338,8.368,8.71
2001-11-29,7.982,8.39,8.392,8.685
2001-11-30,7.987,8.485,8.381,8.632
2001-12-01,8.206,8.567,8.452,8.71
2001-12-02,8.394,8.683,8.437,8.732
2001-12-03,8.389,8.674,8.442,8.708
2001-12-04,8.387,8.602,8.423,8.685
2001-12-05,8.406,8.537,8.401,8.644
2001-12-06,8.394,8.518,8.403,8.635
2001-12-07,8.517,8.562,8.365,8.589
2001-12-08,8.31,8.484,8.244,8.304
2001-12-09,8.042,8.251,8.105,7.954
2001-12-10,7.608,8.121,7.834,7.834
2001-12-11,7.471,8.046,7.666,7.778
2001-12-12,7.523,7.921,7.612,7.733
2001-12-13,7.341,7.825,7.409,7.653
2001-12-14,7.433,7.725,7.384,7.677
2001-12-15,7.525,7.637,7.495,7.753
2001-12-16,6.944,7.5,7.236,7.605
2001-12-17,6.405,7.261,6.722,7.069
2001-12-18,6.318,7.023,6.642,6.986
2001-12-19,6.194,6.914,6.665,7.067
2001-12-20,6.241,6.63,6.526,7.068
2001-12-21,6.314,6.617,6.508,7.066
2001-12-22,5.974,6.646,6.414,6.915
2001-12-23,5.593,6.484,6.025,6.502
2001-12-24,5.503,6.342,5.879,6.288
2001-12-25,5.657,6.291,5.941,6.289
2001-12-26,5.715,6.221,5.986,6.385
2001-12-27,5.663,6.131,5.982,6.383
2001-12-28,5.565,6.016,5.801,6.326
2001-12-29,5.805,6.115,5.462,6.076
2001-12-30,5.736,6.064,5.562,6.331
2001-12-31,5.687,5.925,5.444,6.54
2002-01-01,5.634,5.963,5.243,6.467
2002-01-02,5.419,5.719,5.053,6.216
2002-01-03,5.321,5.632,4.861,5.944
2002-01-04,4.954,5.521,4.838,5.741
2002-01-05,4.468,5.176,4.679,5.539
2002-01-06,4.492,4.858,4.59,5.419
2002-01-07,4.68,4.892,4.705,5.458
2002-01-08,4.732,4.95,4.798,5.482
2002-01-09,4.379,4.844,4.683,5.377
2002-01-10,4.661,4.751,4.453,5.319
2002-01-11,4.739,4.899,4.424,5.35
2002-01-12,4.715,4.847,4.564,5.352
2002-01-13,4.6,4.789,4.593,5.322
2002-01-14,4.521,4.728,4.315,5.135
2002-01-15,4.385,4.746,4.308,5.059
2002-01-16,4.287,4.724,4.354,5.009
2002-01-17,4.082,4.652,4.319,4.943
2002-01-18,4.072,4.471,4.195,4.867
2002-01-19,4.027,4.31,4.119,4.809
2002-01-20,3.881,4.299,4.065,4.749
2002-01-21,3.706,4.285,4.033,4.681
2002-01-22,3.861,4.204,3.909,4.596
2002-01-23,3.954,4.038,3.717,4.462
2002-01-24,4.198,4.122,3.68,4.386
2002-01-25,4.189,4.205,3.746,4.378
2002-01-26,3.872,4.038,3.699,4.203
2002-01-27,3.7,3.787,3.583,4.071
2002-01-28,3.521,3.693,3.518,3.966
2002-01-29,3.528,3.662,3.523,3.898
2002-01-30,3.51,3.633,3.512,3.838
2002-01-31,3.161,3.552,3.402,3.762
2002-02-01,2.912,3.499,3.234,3.672
2002-02-02,2.843,3.388,3.087,3.564
2002-02-03,2.798,2.999,2.742,3.411
2002-02-04,2.991,2.942,2.684,3.465
2002-02-05,2.203,2.776,2.35,2.934
2002-02-06,1.709,2.279,2.035,2.489
2002-02-07,1.765,1.918,1.807,2.177
2002-02-08,1.88,1.868,1.784,2.099
2002-02-09,1.507,1.88,1.769,2.027
2002-02-10,1.144,1.674,1.494,1.767
2002-02-11,1.31,1.621,1.415,1.646
2002-02-12,1.183,1.472,1.162,1.451
2002-02-13,1.182,1.451,1.072,1.372
2002-02-14,1.299,1.418,1.009,1.349
2002-02-15,1.373,1.373,0.959,1.315
2002-02-16,1.527,1.603,1.136,1.492
2002-02-17,1.669,1.783,1.348,1.848
2002-02-18,1.595,1.784,1.358,1.913
2002-02-19,1.068,1.233,0.938,1.39
2002-02-20,0.778,0.916,0.781,1.135
2002-02-21,0.868,0.939,0.88,1.099
2002-02-22,1.002,0.996,0.963,1.096
2002-02-23,1.139,1.063,1.037,1.09
2002-02-24,1.217,1.117,1.091,1.084
2002-02-25,1.259,1.163,1.127,1.081
2002-02-26,1.368,1.184,1.168,1.068
2002-02-27,1.474,1.223,1.242,1.054
2002-02-28,1.516,1.315,1.526,1.195
2002-03-01,1.522,1.445,1.494,1.395
2002-03-02,1.684,1.578,1.508,1.559
2002-03-03,1.815,1.652,1.566,1.677
2002-03-04,2.011,1.899,1.819,1.888
2002-03-05,2.103,2.17,1.997,2.236
2002-03-06,2.028,2.205,2.047,2.414
2002-03-07,2.165,2.265,2.117,2.529
2002-03-08,2.233,2.302,2.174,2.556
2002-03-09,2.15,2.276,2.154,2.501
2002-03-10,2.277,2.237,2.153,2.47
2002-03-11,2.276,2.34,2.232,2.586
2002-03-12,2.4,2.552,2.367,2.764
2002-03-13,2.643,2.622,2.449,2.812
2002-03-14,2.777,2.604,2.46,2.761
2002-03-15,2.914,2.693,2.503,2.756
2002-03-16,2.943,2.698,2.513,2.711
2002-03-17,2.695,2.602,2.446,2.633
2002-03-18,2.372,2.452,2.367,2.546
2002-03-19,2.223,2.372,2.29,2.471
2002-03-20,2.116,2.251,2.13,2.363
2002-03-21,2.173,2.173,2.087,2.238
2002-03-22,2.257,2.119,2.019,2.077
2002-03-23,2.04,2.033,1.927,1.888
2002-03-24,2.057,2.118,1.961,1.973
2002-03-25,2.185,2.151,2.075,2.108
2002-03-26,2.218,2.175,2.096,2.135
2002-03-27,2.359,2.22,2.14,2.132
2002-03-28,2.575,2.34,2.227,2.187
2002-03-29,2.746,2.455,2.314,2.23
2002-03-30,2.954,2.554,2.404,2.249
2002-03-31,3.101,2.664,2.484,2.252
2002-04-01,3.184,2.745,2.542,2.259
2002-04-02,3.312,2.82,2.663,2.261
2002-04-03,3.335,2.773,2.854,2.273
2002-04-04,3.562,2.925,3.003,2.303
2002-04-05,3.558,3.032,3.083,2.34
2002-04-06,3.708,3.151,3.155,2.408
2002-04-07,3.837,3.293,3.259,2.512
2002-04-08,3.91,3.42,3.363,2.604
2002-04-09,4.021,3.525,3.446,2.596
2002-04-10,3.957,3.541,3.604,2.588
2002-04-11,3.954,3.421,3.456,2.62
2002-04-12,4.179,3.519,3.538,2.686
2002-04-13,4.426,3.673,3.694,2.741
2002-04-14,4.313,3.636,3.812,2.785
2002-04-15,4.332,3.687,3.736,2.756
2002-04-16,4.58,3.735,3.746,2.783
2002-04-17,4.848,3.8,3.83,2.821
2002-04-18,5.088,3.898,3.949,2.913
2002-04-19,5.195,3.977,4.094,3.021
2002-04-20,5.35,4.121,4.222,3.009
2002-04-21,5.361,4.198,4.224,2.955
2002-04-22,5.345,4.25,4.275,3.026
2002-04-23,5.423,4.305,4.41,3.15
2002-04-24,5.458,4.464,4.758,3.372
2002-04-25,5.554,4.783,5.015,3.611
2002-04-26,5.674,5.084,5.127,3.851
2002-04-27,5.593,5.058,5.001,3.822
2002-04-28,5.398,4.986,4.925,3.746
2002-04-29,5.422,5.086,4.954,3.849
2002-04-30,5.581,5.188,5.044,4.034
2002-05-01,5.674,5.266,5.203,4.22
2002-05-02,5.775,5.282,5.239,4.198
2002-05-03,5.914,5.297,5.236,4.187
2002-05-04,5.707,5.112,5.167,4.049
2002-05-05,5.461,4.906,5.106,3.902
2002-05-06,5.72,4.99,5.121,3.894
2002-05-07,5.926,5.067,5.107,3.845
2002-05-08,5.767,5.024,4.986,3.71
2002-05-09,5.802,4.981,4.885,3.658
2002-05-10,6.282,5.057,5.032,3.728
2002-05-11,6.251,5.102,4.943,3.623
2002-05-12,5.79,4.988,4.837,3.561
2002-05-13,6,4.957,4.905,3.621
2002-05-14,6.363,5.08,5.152,3.781
2002-05-15,6.61,5.235,5.369,3.854
2002-05-16,6.381,5.271,5.191,3.697
2002-05-17,6.032,5.071,5.055,3.58
2002-05-18,5.692,4.929,4.858,3.413
2002-05-19,5.87,4.937,4.844,3.47
2002-05-20,6.194,4.975,4.982,3.508
2002-05-21,6.426,5.082,5.085,3.558
2002-05-22,6.683,5.173,5.165,3.518
2002-05-23,6.615,5.207,5.105,3.366
2002-05-24,6.005,4.886,4.929,3.097
2002-05-25,6.028,4.839,4.74,2.989
2002-05-26,6.553,4.98,4.873,3.121
2002-05-27,6.933,5.131,5.042,3.161
2002-05-28,6.755,5.159,4.971,3.092
2002-05-29,6.739,5.131,4.887,3.125
2002-05-30,7.057,5.171,5.009,3.22
2002-05-31,7.078,5.189,5.077,3.215
2002-06-01,6.69,5.151,5.09,3.152
2002-06-02,5.825,4.62,5.165,3.154
2002-06-03,5.573,4.458,5.044,3.176
2002-06-04,5.926,4.636,4.941,3.228
2002-06-05,6.33,4.768,5.014,3.322
2002-06-06,6.41,4.887,5.018,3.353
2002-06-07,5.76,4.691,4.875,3.36
2002-06-08,6.317,4.807,5.011,3.472
2002-06-09,6.939,4.935,5.401,3.592
2002-06-10,7.295,5.049,5.405,3.592
2002-06-11,7.461,5.092,5.526,3.784
2002-06-12,7.585,5.211,5.893,3.968
2002-06-13,7.966,5.721,6.358,4.21
2002-06-14,8.308,6.251,6.642,4.303
2002-06-15,8.587,6.419,6.682,4.305
2002-06-16,8.895,6.691,7.154,4.554
2002-06-17,8.974,6.684,7.163,4.367
2002-06-18,9.064,6.453,7.018,4.263
2002-06-19,9.11,6.347,6.977,4.241
2002-06-20,9.2,6.358,7.015,4.262
2002-06-21,9.224,6.352,6.953,4.144
2002-06-22,9,6.015,6.481,3.702
2002-06-23,8.709,5.742,6.051,3.481
2002-06-24,8.934,5.651,6.015,3.353
2002-06-25,8.313,5.26,5.387,2.951
2002-06-26,8.587,5.293,5.408,2.972
2002-06-27,8.359,5.277,5.165,2.736
2002-06-28,6.8,4.678,4.721,2.418
2002-06-29,6.278,4.48,4.39,2.389
2002-06-30,6.717,4.475,4.159,2.4
2002-07-01,7.202,4.557,4.248,2.427
2002-07-02,7.489,4.617,4.3,2.4
2002-07-03,7.708,4.651,4.256,2.398
2002-07-04,8.108,4.751,4.353,2.445
2002-07-05,8.465,4.858,4.549,2.484
2002-07-06,8.501,4.916,4.598,2.483
2002-07-07,8.762,4.991,4.659,2.542
2002-07-08,9.057,5.085,4.816,2.601
2002-07-09,9.116,5.139,4.907,2.592
2002-07-10,8.025,5.071,4.734,2.46
2002-07-11,7.949,4.92,4.499,2.494
2002-07-12,8.419,4.929,4.573,2.597
2002-07-13,8.39,5.032,4.705,2.649
2002-07-14,8.08,5.105,4.727,2.632
2002-07-15,7.997,5.088,4.702,2.65
2002-07-16,8.495,5.132,4.801,2.728
2002-07-17,9.214,5.244,4.955,2.851
2002-07-18,9.925,5.35,5.223,2.972
2002-07-19,9.767,5.452,5.274,3.026
2002-07-20,10.142,5.553,5.439,3.15
2002-07-21,10.609,5.677,5.7,3.299
2002-07-22,11.155,5.893,6.07,3.444
2002-07-23,10.768,5.894,6.039,3.388
2002-07-24,8.252,5.419,5.686,3.174
2002-07-25,8.348,5.368,5.521,3.232
2002-07-26,9.412,5.608,5.88,3.439
2002-07-27,10.553,5.989,6.376,3.611
2002-07-28,11.506,6.375,6.669,3.737
2002-07-29,12.062,6.667,6.871,3.829
2002-07-30,12.202,6.787,6.883,3.84
2002-07-31,12.001,6.783,6.843,3.882
2002-08-01,12.046,6.895,6.997,4.001
2002-08-02,12.586,7.204,7.46,4.149
2002-08-03,13.309,7.542,7.7,4.164
2002-08-04,13.467,7.486,7.587,4.061
2002-08-05,13.076,7.309,7.53,4.028
2002-08-06,11.632,6.914,7.18,3.8
2002-08-07,10.801,6.573,6.657,3.667
2002-08-08,10.932,6.423,6.547,3.655
2002-08-09,11.097,6.397,6.566,3.649
2002-08-10,11.546,6.457,6.635,3.666
2002-08-11,11.495,6.457,6.629,3.618
2002-08-12,10.812,6.35,6.424,3.501
2002-08-13,10.698,6.292,6.219,3.444
2002-08-14,11.148,6.312,6.165,3.466
2002-08-15,11.064,6.301,6.13,3.44
2002-08-16,10.359,6.24,6.059,3.378
2002-08-17,9.37,6.142,5.964,3.303
2002-08-18,9.041,6.086,5.75,3.281
2002-08-19,9.728,6.186,5.775,3.335
2002-08-20,10.206,6.29,5.837,3.388
2002-08-21,10.715,6.413,5.866,3.463
2002-08-22,11.367,6.574,6.183,3.605
2002-08-23,11.661,6.731,6.328,3.655
2002-08-24,11.874,6.818,6.39,3.732
2002-08-25,12.403,6.98,6.634,3.827
2002-08-26,12.851,7.084,6.776,3.902
2002-08-27,12.375,7.089,6.799,3.931
2002-08-28,12.283,7.158,6.81,4.04
2002-08-29,13.395,7.438,7.412,4.278
2002-08-30,14.068,7.862,7.7,4.362
2002-08-31,14.768,8.291,8.078,4.598
2002-09-01,15.042,9.326,9.333,5.003
2002-09-02,15.088,9.45,9.224,5.151
2002-09-03,15.268,9.372,9.161,5.435
2002-09-04,15.608,9.516,9.424,5.722
2002-09-05,15.886,9.662,9.68,6.001
2002-09-06,15.841,9.728,9.925,6.188
2002-09-07,15.849,10.1,10.394,6.342
2002-09-08,16.016,10.447,10.361,6.186
2002-09-09,15.528,10.172,9.684,5.81
2002-09-10,15.357,9.979,9.427,5.827
2002-09-11,14.308,9.668,9.122,5.615
2002-09-12,13.819,9.26,8.644,5.428
2002-09-13,13.583,9.11,8.673,5.401
2002-09-14,11.56,8.379,8.381,5.045
2002-09-15,11.517,7.972,8.058,4.884
2002-09-16,10.521,7.325,7.528,4.604
2002-09-17,8.853,6.785,6.893,4.468
2002-09-18,9.244,6.835,6.572,4.483
2002-09-19,10.065,7.043,6.802,4.594
2002-09-20,10.829,7.333,7.134,4.674
2002-09-21,10.507,7.401,7.12,4.659
2002-09-22,9.411,7.153,6.857,4.66
2002-09-23,9.844,7.175,6.835,4.727
2002-09-24,10.147,7.259,6.933,4.795
2002-09-25,10.481,7.387,7.078,4.971
2002-09-26,11.354,7.74,8.017,5.423
2002-09-27,12.117,8.406,9.362,5.938
2002-09-28,12.455,9.082,10.067,6.434
2002-09-29,12.657,9.235,10.076,6.731
2002-09-30,12.611,9.77,10.7,7.202
2002-10-01,12.578,10.054,10.391,6.499
2002-10-02,11.143,8.901,8.796,5.238
2002-10-03,10.003,8.001,7.709,4.821
2002-10-04,10.574,7.975,7.635,4.904
2002-10-05,11.205,8.363,8.116,4.916
2002-10-06,10.291,7.666,7.403,4.559
2002-10-07,10.508,7.436,7.093,4.56
2002-10-08,10.964,7.667,7.432,4.73
2002-10-09,11.26,7.939,8.013,5.131
2002-10-10,11.45,8.546,9.391,5.861
2002-10-11,11.584,9.531,10.39,6.609
2002-10-12,12.107,10.773,11.46,7.807
2002-10-13,12.509,11.929,12.408,9.494
2002-10-14,12.692,12.403,12.651,10.682
2002-10-15,12.448,12.45,12.601,11.187
2002-10-16,12.268,12.515,12.584,11.477
2002-10-17,12.285,12.541,12.548,11.742
2002-10-18,12.492,12.564,12.564,11.791
2002-10-19,12.438,12.513,12.556,11.73
2002-10-20,12.463,12.336,12.49,10.715
2002-10-21,12.088,11.669,12.059,8.84
2002-10-22,11.642,11.233,11.377,7.705
2002-10-23,11.368,10.675,10.53,7.061
2002-10-24,11.155,10.454,10.341,6.965
2002-10-25,11.037,10.577,10.733,7.225
2002-10-26,11.003,10.785,10.873,7.251
2002-10-27,11.063,10.977,10.674,7.302
2002-10-28,10.982,10.675,10.237,7.385
2002-10-29,10.634,10.495,10.213,7.574
2002-10-30,10.163,10.06,9.992,7.579
2002-10-31,9.925,10.115,10.115,7.709
2002-11-01,9.799,10.225,10.185,7.694
2002-11-02,9.743,10.074,9.613,7.381
2002-11-03,9.488,9.368,8.401,7.022
2002-11-04,9.068,9.119,8.41,7.21
2002-11-05,8.951,9.18,8.565,7.345
2002-11-06,8.886,9.222,8.619,7.501
2002-11-07,8.549,8.822,8.469,8.113
2002-11-08,7.96,8.196,8.175,8.368
2002-11-09,8.015,8.17,8.124,8.377
2002-11-10,8.342,8.255,8.043,8.293
2002-11-11,8.573,8.431,8.186,8.228
2002-11-12,8.855,8.557,8.491,7.962
2002-11-13,9.008,8.575,8.568,7.788
2002-11-14,9,8.699,8.614,7.775
2002-11-15,8.86,8.75,8.625,7.871
2002-11-16,8.733,8.705,8.655,7.856
2002-11-17,8.527,8.638,8.546,8.042
2002-11-18,8.519,8.54,8.313,8.252
2002-11-19,8.233,8.397,8.21,7.975
2002-11-20,8.062,8.266,8.131,7.924
2002-11-21,8.028,8.187,8.058,7.872
2002-11-22,7.981,8.08,7.959,7.849
2002-11-23,7.925,7.954,7.853,7.821
2002-11-24,7.741,7.775,7.645,7.392
2002-11-25,7.298,7.352,7.247,6.71
2002-11-26,6.966,7.035,6.93,6.509
2002-11-27,6.696,6.996,6.872,6.55
2002-11-28,6.305,6.96,6.81,6.754
2002-11-29,5.845,6.687,6.531,6.848
2002-11-30,6.047,6.373,6.126,6.733
2002-12-01,6.369,6.514,6.081,6.714
2002-12-02,6.247,6.44,5.931,6.713
2002-12-03,6.279,6.4,5.856,6.696
2002-12-04,5.87,6.022,5.61,6.606
2002-12-05,5.929,5.647,5.267,6.423
2002-12-06,5.697,5.526,5.221,6.354
2002-12-07,4.957,5.538,5.266,6.281
2002-12-08,5.159,5.559,5.055,6.212
2002-12-09,5.263,5.6,4.863,6.074
2002-12-10,5.168,5.377,4.689,5.625
2002-12-11,5.247,5.553,4.797,5.445
2002-12-12,5.104,5.482,4.884,5.418
2002-12-13,5.099,5.364,4.832,5.231
2002-12-14,5.124,5.167,4.812,5.122
2002-12-15,5.108,5.075,4.866,5.11
2002-12-16,5.073,5.072,4.891,5.092
2002-12-17,4.685,4.918,4.664,4.95
2002-12-18,4.094,4.461,4.137,4.554
2002-12-19,3.724,4.218,3.886,4.3
2002-12-20,3.722,4.14,3.84,4.213
2002-12-21,3.901,4.111,3.878,4.253
2002-12-22,4.099,4.23,3.902,4.404
2002-12-23,4.227,4.282,4.01,4.476
2002-12-24,4.221,4.247,4.052,4.471
2002-12-25,4.136,4.16,3.981,4.365
2002-12-26,3.964,4.135,3.959,4.204
2002-12-27,3.519,4.018,3.67,4.06
2002-12-28,3.131,3.795,3.362,3.819
2002-12-29,3.156,3.697,3.366,3.799
